,attendance,away_conference,away_line_scores,away_points,away_team,conference_game,home_conference,home_line_scores,home_points,home_team,id,neutral_site,season,season_type,start_date,venue,venue_id,week
696,,SEC,[],15,Mississippi State,,SEC,[],21,Florida,49853,False,1980,regular,1980-09-27T00:00:00.000Z,,,5
697,,SEC,[],28,Mississippi State,,Big Ten,[],21,Illinois,49940,False,1980,regular,1980-10-04T00:00:00.000Z,,,6
698,,FBS Independents,[],42,Southern Mississippi,,SEC,[],14,Mississippi State,50030,False,1980,regular,1980-10-11T00:00:00.000Z,,,7
699,,SEC,[],34,Mississippi State,,FBS Independents,[],31,Miami,50079,False,1980,regular,1980-10-18T00:00:00.000Z,,,8
700,,SEC,[],21,Auburn,,SEC,[],24,Mississippi State,50146,False,1980,regular,1980-10-25T00:00:00.000Z,,,9
701,,SEC,[],3,Alabama,,SEC,[],6,Mississippi State,50217,False,1980,regular,1980-11-01T00:00:00.000Z,,,10
702,,SEC,[],31,LSU,,SEC,[],55,Mississippi State,50350,False,1980,regular,1980-11-15T00:00:00.000Z,,,12
703,,SEC,[],14,Ole Miss,,SEC,[],19,Mississippi State,50412,False,1980,regular,1980-11-22T00:00:00.000Z,,,13
704,,FBS Independents,[],3,Memphis,,SEC,[],20,Mississippi State,50496,False,1981,regular,1981-09-05T00:00:00.000Z,,,1
705,,SEC,[],9,Vanderbilt,,SEC,[],29,Mississippi State,50610,False,1981,regular,1981-09-19T00:00:00.000Z,,,3
706,,SEC,[],7,Florida,,SEC,[],28,Mississippi State,50683,False,1981,regular,1981-09-26T00:00:00.000Z,,,4
707,,Big 8,[],14,Missouri,,SEC,[],3,Mississippi State,50744,False,1981,regular,1981-10-03T00:00:00.000Z,,,5
708,,SEC,[],37,Mississippi State,,Western Athletic,[],27,Colorado State,50809,False,1981,regular,1981-10-10T00:00:00.000Z,,,6
709,,FBS Independents,[],10,Miami,,SEC,[],14,Mississippi State,50879,False,1981,regular,1981-10-17T00:00:00.000Z,,,7
710,,SEC,[],21,Mississippi State,,SEC,[],17,Auburn,50945,False,1981,regular,1981-10-24T00:00:00.000Z,,,8
711,,SEC,[],10,Mississippi State,,SEC,[],13,Alabama,50983,False,1981,regular,1981-10-31T00:00:00.000Z,,,9
712,,SEC,[],6,Mississippi State,,FBS Independents,[],7,Southern Mississippi,51097,False,1981,regular,1981-11-07T00:00:00.000Z,,,10
713,,SEC,[],17,Mississippi State,,SEC,[],9,LSU,51147,False,1981,regular,1981-11-14T00:00:00.000Z,,,11
714,,SEC,[],17,Mississippi State,,SEC,[],21,Ole Miss,51209,False,1981,regular,1981-11-21T00:00:00.000Z,,,12
715,,SEC,[],30,Mississippi State,,FBS Independents,[],21,Tulane,51297,False,1982,regular,1982-09-04T00:00:00.000Z,,,1
716,,,[],10,Arkansas State,,SEC,[],31,Mississippi State,51345,False,1982,regular,1982-09-11T00:00:00.000Z,,,2
717,,SEC,[],41,Mississippi State,,FBS Independents,[],17,Memphis,51398,False,1982,regular,1982-09-18T00:00:00.000Z,,,3
718,,SEC,[],17,Mississippi State,,SEC,[],27,Florida,51443,False,1982,regular,1982-09-25T00:00:00.000Z,,,4
719,,SEC,[],29,Georgia,,SEC,[],22,Mississippi State,51502,False,1982,regular,1982-10-02T00:00:00.000Z,,,5
720,,SEC,[],14,Mississippi State,,FBS Independents,[],20,Southern Mississippi,51581,False,1982,regular,1982-10-09T00:00:00.000Z,,,6
721,,SEC,[],14,Mississippi State,,FBS Independents,[],31,Miami,51622,False,1982,regular,1982-10-16T00:00:00.000Z,,,7
722,,SEC,[],35,Auburn,,SEC,[],17,Mississippi State,51657,False,1982,regular,1982-10-23T00:00:00.000Z,,,8
723,,SEC,[],20,Alabama,,SEC,[],12,Mississippi State,51710,False,1982,regular,1982-10-30T00:00:00.000Z,,,9
724,,SEC,[],24,LSU,,SEC,[],27,Mississippi State,51848,False,1982,regular,1982-11-13T00:00:00.000Z,,,11
725,,SEC,[],10,Ole Miss,,SEC,[],27,Mississippi State,51900,False,1982,regular,1982-11-20T00:00:00.000Z,,,12
726,,FBS Independents,[],9,Tulane,,SEC,[],14,Mississippi State,51988,False,1983,regular,1983-09-03T00:00:00.000Z,,,2
727,,FBS Independents,[],10,Navy,,SEC,[],38,Mississippi State,52100,False,1983,regular,1983-09-17T00:00:00.000Z,,,4
728,,SEC,[],35,Florida,,SEC,[],12,Mississippi State,52140,False,1983,regular,1983-09-24T00:00:00.000Z,,,5
729,,SEC,[],7,Mississippi State,,SEC,[],20,Georgia,52202,False,1983,regular,1983-10-01T00:00:00.000Z,,,6
730,,SEC,[],6,Mississippi State,,FBS Independents,[],31,Southern Mississippi,52283,False,1983,regular,1983-10-08T00:00:00.000Z,,,7
731,,FBS Independents,[],31,Miami,,SEC,[],7,Mississippi State,52322,False,1983,regular,1983-10-15T00:00:00.000Z,,,8
732,,SEC,[],13,Mississippi State,,SEC,[],28,Auburn,52357,False,1983,regular,1983-10-22T00:00:00.000Z,,,9
733,,SEC,[],18,Mississippi State,,SEC,[],35,Alabama,52412,False,1983,regular,1983-10-29T00:00:00.000Z,,,10
734,,FBS Independents,[],30,Memphis,,SEC,[],13,Mississippi State,52492,False,1983,regular,1983-11-05T00:00:00.000Z,,,11
735,,SEC,[],45,Mississippi State,,SEC,[],26,LSU,52551,False,1983,regular,1983-11-12T00:00:00.000Z,,,12
736,,SEC,[],23,Mississippi State,,SEC,[],24,Ole Miss,52602,False,1983,regular,1983-11-19T00:00:00.000Z,,,13
737,,SEC,[],30,Mississippi State,,FBS Independents,[],3,Tulane,52680,False,1984,regular,1984-09-01T00:00:00.000Z,,,2
738,,Western Athletic,[],9,Colorado State,,SEC,[],14,Mississippi State,52716,False,1984,regular,1984-09-08T00:00:00.000Z,,,3
739,,SEC,[],30,Mississippi State,,Big 8,[],47,Missouri,52823,False,1984,regular,1984-09-22T00:00:00.000Z,,,5
740,,SEC,[],12,Mississippi State,,SEC,[],27,Florida,52867,False,1984,regular,1984-09-29T00:00:00.000Z,,,6
741,,FBS Independents,[],18,Southern Mississippi,,SEC,[],27,Mississippi State,52939,False,1984,regular,1984-10-06T00:00:00.000Z,,,7
742,,SEC,[],17,Kentucky,,SEC,[],13,Mississippi State,52987,False,1984,regular,1984-10-13T00:00:00.000Z,,,8
743,,SEC,[],12,Mississippi State,,FBS Independents,[],23,Memphis,53047,False,1984,regular,1984-10-20T00:00:00.000Z,,,9
744,,SEC,[],24,Auburn,,SEC,[],21,Mississippi State,53081,False,1984,regular,1984-10-27T00:00:00.000Z,,,10
745,,SEC,[],24,Alabama,,SEC,[],20,Mississippi State,53130,False,1984,regular,1984-11-03T00:00:00.000Z,,,11
746,,SEC,[],14,LSU,,SEC,[],16,Mississippi State,53259,False,1984,regular,1984-11-17T00:00:00.000Z,,,13
747,,SEC,[],3,Mississippi State,,SEC,[],24,Ole Miss,53300,False,1984,regular,1984-11-24T00:00:00.000Z,,,14
748,,,[],14,Arkansas State,,SEC,[],22,Mississippi State,53369,False,1985,regular,1985-09-07T00:00:00.000Z,,,2
749,,FBS Independents,[],3,Syracuse,,SEC,[],30,Mississippi State,53430,False,1985,regular,1985-09-14T00:00:00.000Z,,,3
750,,FBS Independents,[],20,Southern Mississippi,,SEC,[],23,Mississippi State,53483,False,1985,regular,1985-09-21T00:00:00.000Z,,,4
751,,SEC,[],36,Florida,,SEC,[],22,Mississippi State,53515,False,1985,regular,1985-09-28T00:00:00.000Z,,,5
752,,FBS Independents,[],28,Memphis,,SEC,[],31,Mississippi State,53592,False,1985,regular,1985-10-05T00:00:00.000Z,,,6
753,,SEC,[],19,Mississippi State,,SEC,[],33,Kentucky,53639,False,1985,regular,1985-10-12T00:00:00.000Z,,,7
754,,FBS Independents,[],27,Tulane,,SEC,[],31,Mississippi State,53693,False,1985,regular,1985-10-19T00:00:00.000Z,,,8
755,,SEC,[],9,Mississippi State,,SEC,[],21,Auburn,53728,False,1985,regular,1985-10-26T00:00:00.000Z,,,9
756,,SEC,[],28,Mississippi State,,SEC,[],44,Alabama,53776,False,1985,regular,1985-11-02T00:00:00.000Z,,,10
757,,SEC,[],15,Mississippi State,,SEC,[],17,LSU,53903,False,1985,regular,1985-11-16T00:00:00.000Z,,,12
758,,SEC,[],27,Mississippi State,,SEC,[],45,Ole Miss,53957,False,1985,regular,1985-11-23T00:00:00.000Z,,,13
759,,SEC,[],24,Mississippi State,,FBS Independents,[],17,Syracuse,54042,False,1986,regular,1986-09-06T00:00:00.000Z,,,2
760,,SEC,[],27,Mississippi State,,SEC,[],23,Tennessee,54090,False,1986,regular,1986-09-13T00:00:00.000Z,,,3
761,,SEC,[],24,Mississippi State,,FBS Independents,[],28,Southern Mississippi,54158,False,1986,regular,1986-09-20T00:00:00.000Z,,,4
762,,SEC,[],10,Florida,,SEC,[],16,Mississippi State,54195,False,1986,regular,1986-09-27T00:00:00.000Z,,,5
763,,SEC,[],34,Mississippi State,,FBS Independents,[],17,Memphis,54249,False,1986,regular,1986-10-04T00:00:00.000Z,,,6
764,,,[],9,Arkansas State,,SEC,[],24,Mississippi State,54299,False,1986,regular,1986-10-11T00:00:00.000Z,,,7
765,,SEC,[],34,Mississippi State,,FBS Independents,[],27,Tulane,54348,False,1986,regular,1986-10-18T00:00:00.000Z,,,8
766,,SEC,[],35,Auburn,,SEC,[],6,Mississippi State,54377,False,1986,regular,1986-10-25T00:00:00.000Z,,,9
767,,SEC,[],38,Alabama,,SEC,[],3,Mississippi State,54423,False,1986,regular,1986-11-01T00:00:00.000Z,,,10
768,,SEC,[],47,LSU,,SEC,[],0,Mississippi State,54544,False,1986,regular,1986-11-15T00:00:00.000Z,,,12
769,,SEC,[],3,Mississippi State,,SEC,[],24,Ole Miss,54587,False,1986,regular,1986-11-22T00:00:00.000Z,,,13
770,,FBS Independents,[],3,Louisiana,,SEC,[],31,Mississippi State,54670,False,1987,regular,1987-09-05T00:00:00.000Z,,,2
771,,SEC,[],38,Tennessee,,SEC,[],10,Mississippi State,54736,False,1987,regular,1987-09-12T00:00:00.000Z,,,3
772,,,[],13,Louisiana Tech,,SEC,[],14,Mississippi State,54772,False,1987,regular,1987-09-19T00:00:00.000Z,,,4
773,,SEC,[],3,Mississippi State,,SEC,[],38,Florida,54807,False,1987,regular,1987-09-26T00:00:00.000Z,,,5
774,,FBS Independents,[],6,Memphis,,SEC,[],9,Mississippi State,54872,False,1987,regular,1987-10-03T00:00:00.000Z,,,6
775,,SEC,[],14,Mississippi State,,FBS Independents,[],18,Southern Mississippi,54990,False,1987,regular,1987-10-17T00:00:00.000Z,,,8
776,,SEC,[],7,Mississippi State,,SEC,[],38,Auburn,55005,False,1987,regular,1987-10-24T00:00:00.000Z,,,9
777,,SEC,[],18,Mississippi State,,SEC,[],21,Alabama,55050,False,1987,regular,1987-10-31T00:00:00.000Z,,,10
778,,FBS Independents,[],30,Tulane,,SEC,[],19,Mississippi State,55141,False,1987,regular,1987-11-07T00:00:00.000Z,,,11
779,,SEC,[],14,Mississippi State,,SEC,[],34,LSU,55169,False,1987,regular,1987-11-14T00:00:00.000Z,,,12
780,,SEC,[],20,Ole Miss,,SEC,[],30,Mississippi State,55217,False,1987,regular,1987-11-21T00:00:00.000Z,,,13
781,,FBS Independents,[],14,Louisiana Tech,,SEC,[],21,Mississippi State,55306,False,1988,regular,1988-09-03T00:00:00.000Z,,,2
782,,SEC,[],20,Mississippi State,,SEC,[],24,Vanderbilt,55371,False,1988,regular,1988-09-10T00:00:00.000Z,,,3
783,,SEC,[],42,Georgia,,SEC,[],35,Mississippi State,55395,False,1988,regular,1988-09-17T00:00:00.000Z,,,4
784,,SEC,[],0,Mississippi State,,SEC,[],17,Florida,55443,False,1988,regular,1988-09-24T00:00:00.000Z,,,5
785,,SEC,[],10,Mississippi State,,FBS Independents,[],31,Memphis,55501,False,1988,regular,1988-10-01T00:00:00.000Z,,,6
786,,SEC,[],21,Mississippi State,,FBS Independents,[],38,Southern Mississippi,55621,False,1988,regular,1988-10-15T00:00:00.000Z,,,8
787,,SEC,[],0,Mississippi State,,SEC,[],33,Auburn,55638,False,1988,regular,1988-10-22T00:00:00.000Z,,,9
788,,SEC,[],53,Alabama,,SEC,[],34,Mississippi State,55683,False,1988,regular,1988-10-29T00:00:00.000Z,,,10
789,,SEC,[],20,LSU,,SEC,[],3,Mississippi State,55802,False,1988,regular,1988-11-12T00:00:00.000Z,,,12
790,,SEC,[],22,Mississippi State,,FBS Independents,[],27,Tulane,55871,False,1988,regular,1988-11-19T00:00:00.000Z,,,13
791,,SEC,[],6,Mississippi State,,SEC,[],33,Ole Miss,55889,False,1988,regular,1988-11-26T00:00:00.000Z,,,14
792,,SEC,[],7,Vanderbilt,,SEC,[],42,Mississippi State,55932,False,1989,regular,1989-09-02T00:00:00.000Z,,,1
793,,SEC,[],26,Mississippi State,,FBS Independents,[],23,Southern Mississippi,55973,False,1989,regular,1989-09-09T00:00:00.000Z,,,2
794,,SEC,[],6,Mississippi State,,SEC,[],23,Georgia,56064,False,1989,regular,1989-09-23T00:00:00.000Z,,,4
795,,SEC,[],0,Mississippi State,,SEC,[],21,Florida,56110,False,1989,regular,1989-09-30T00:00:00.000Z,,,5
796,,,[],14,Louisiana Monroe,,SEC,[],28,Mississippi State,56177,False,1989,regular,1989-10-07T00:00:00.000Z,,,6
797,,FBS Independents,[],10,Memphis,,SEC,[],35,Mississippi State,56272,False,1989,regular,1989-10-21T00:00:00.000Z,,,8
798,,SEC,[],0,Mississippi State,,SEC,[],14,Auburn,56307,False,1989,regular,1989-10-28T00:00:00.000Z,,,9
799,,SEC,[],10,Mississippi State,,SEC,[],23,Alabama,56353,False,1989,regular,1989-11-04T00:00:00.000Z,,,10
800,,FBS Independents,[],7,Tulane,,SEC,[],27,Mississippi State,56429,False,1989,regular,1989-11-11T00:00:00.000Z,,,11
801,,SEC,[],20,Mississippi State,,SEC,[],44,LSU,56470,False,1989,regular,1989-11-18T00:00:00.000Z,,,12
802,,SEC,[],11,Mississippi State,,SEC,[],21,Ole Miss,56515,False,1989,regular,1989-11-25T00:00:00.000Z,,,13
803,,SEC,[],40,Tennessee,,SEC,[],7,Mississippi State,56624,False,1990,regular,1990-09-08T00:00:00.000Z,,,3
804,,Big West,[],13,Cal State Fullerton,,SEC,[],27,Mississippi State,56662,False,1990,regular,1990-09-15T00:00:00.000Z,,,4
805,,FBS Independents,[],10,Southern Mississippi,,SEC,[],13,Mississippi State,56715,False,1990,regular,1990-09-22T00:00:00.000Z,,,5
806,,SEC,[],21,Mississippi State,,SEC,[],34,Florida,56753,False,1990,regular,1990-09-29T00:00:00.000Z,,,6
807,,SEC,[],15,Mississippi State,,SEC,[],17,Kentucky,56857,False,1990,regular,1990-10-13T00:00:00.000Z,,,8
808,,SEC,[],38,Mississippi State,,FBS Independents,[],17,Tulane,56921,False,1990,regular,1990-10-20T00:00:00.000Z,,,9
809,,SEC,[],17,Auburn,,SEC,[],16,Mississippi State,56946,False,1990,regular,1990-10-27T00:00:00.000Z,,,10
810,,SEC,[],22,Alabama,,SEC,[],0,Mississippi State,56996,False,1990,regular,1990-11-03T00:00:00.000Z,,,11
811,,SEC,[],27,Mississippi State,,FBS Independents,[],23,Memphis,57071,False,1990,regular,1990-11-10T00:00:00.000Z,,,12
812,,SEC,[],22,LSU,,SEC,[],34,Mississippi State,57121,False,1990,regular,1990-11-17T00:00:00.000Z,,,13
813,,SEC,[],9,Mississippi State,,SEC,[],21,Ole Miss,57158,False,1990,regular,1990-11-24T00:00:00.000Z,,,14
814,,Big West,[],3,Cal State Fullerton,,SEC,[],47,Mississippi State,57212,False,1991,regular,1991-08-31T00:00:00.000Z,,,1
815,,Southwest,[],6,Texas,,SEC,[],13,Mississippi State,57246,False,1991,regular,1991-09-07T00:00:00.000Z,,,2
816,,FBS Independents,[],0,Tulane,,SEC,[],48,Mississippi State,57292,False,1991,regular,1991-09-14T00:00:00.000Z,,,3
817,,SEC,[],24,Mississippi State,,SEC,[],26,Tennessee,57357,False,1991,regular,1991-09-21T00:00:00.000Z,,,4
818,,SEC,[],7,Mississippi State,,SEC,[],29,Florida,57381,False,1991,regular,1991-09-28T00:00:00.000Z,,,5
819,,SEC,[],6,Kentucky,,SEC,[],31,Mississippi State,57498,False,1991,regular,1991-10-12T00:00:00.000Z,,,7
820,,FBS Independents,[],28,Memphis,,SEC,[],23,Mississippi State,57536,False,1991,regular,1991-10-19T00:00:00.000Z,,,8
821,,SEC,[],24,Mississippi State,,SEC,[],17,Auburn,57591,False,1991,regular,1991-10-26T00:00:00.000Z,,,9
822,,SEC,[],7,Mississippi State,,SEC,[],13,Alabama,57617,False,1991,regular,1991-11-02T00:00:00.000Z,,,10
823,,SEC,[],28,Mississippi State,,SEC,[],19,LSU,57741,False,1991,regular,1991-11-16T00:00:00.000Z,,,12
824,,SEC,[],9,Ole Miss,,SEC,[],24,Mississippi State,57786,False,1991,regular,1991-11-23T00:00:00.000Z,,,13
825,,SEC,[],28,Mississippi State,,Southwest,[],10,Texas,57862,False,1992,regular,1992-09-05T00:00:00.000Z,,,2
826,,SEC,[],3,Mississippi State,,SEC,[],24,LSU,57907,False,1992,regular,1992-09-12T00:00:00.000Z,,,3
827,,SEC,[],20,Mississippi State,,FBS Independents,[],16,Memphis,57967,False,1992,regular,1992-09-19T00:00:00.000Z,,,4
828,,SEC,[],6,Florida,,SEC,[],30,Mississippi State,58044,False,1992,regular,1992-10-01T00:00:00.000Z,,,6
829,,SEC,[],7,Auburn,,SEC,[],14,Mississippi State,58122,False,1992,regular,1992-10-10T00:00:00.000Z,,,7
830,,SEC,[],6,Mississippi State,,SEC,[],21,South Carolina,58183,False,1992,regular,1992-10-17T00:00:00.000Z,,,8
831,,FBS Independents,[],6,Arkansas State,,SEC,[],56,Mississippi State,58215,False,1992,regular,1992-10-24T00:00:00.000Z,,,9
832,,SEC,[],37,Mississippi State,,SEC,[],36,Kentucky,58271,False,1992,regular,1992-10-31T00:00:00.000Z,,,10
833,,SEC,[],3,Arkansas,,SEC,[],10,Mississippi State,58316,False,1992,regular,1992-11-07T00:00:00.000Z,,,11
834,,SEC,[],30,Alabama,,SEC,[],21,Mississippi State,58345,False,1992,regular,1992-11-14T00:00:00.000Z,,,12
835,,SEC,[],10,Mississippi State,,SEC,[],17,Ole Miss,58446,False,1992,regular,1992-11-28T00:00:00.000Z,,,14
836,,FBS Independents,[],45,Memphis,,SEC,[],35,Mississippi State,58498,False,1993,regular,1993-09-04T00:00:00.000Z,,,2
837,,SEC,[],18,LSU,,SEC,[],16,Mississippi State,58548,False,1993,regular,1993-09-11T00:00:00.000Z,,,3
838,,SEC,[],36,Mississippi State,,FBS Independents,[],10,Tulane,58651,False,1993,regular,1993-09-25T00:00:00.000Z,,,5
839,,SEC,[],24,Mississippi State,,SEC,[],38,Florida,58691,False,1993,regular,1993-10-02T00:00:00.000Z,,,6
840,,SEC,[],17,Mississippi State,,SEC,[],31,Auburn,58731,False,1993,regular,1993-10-09T00:00:00.000Z,,,7
841,,SEC,[],0,South Carolina,,SEC,[],23,Mississippi State,58794,False,1993,regular,1993-10-16T00:00:00.000Z,,,8
842,,SEC,[],15,Mississippi State,,Big West,[],15,Arkansas State,58828,False,1993,regular,1993-10-23T00:00:00.000Z,,,9
843,,SEC,[],26,Kentucky,,SEC,[],17,Mississippi State,58889,False,1993,regular,1993-10-30T00:00:00.000Z,,,10
844,,SEC,[],13,Arkansas,,SEC,[],13,Mississippi State,58945,False,1993,regular,1993-11-06T00:00:00.000Z,,,11
845,,SEC,[],25,Mississippi State,,SEC,[],36,Alabama,58969,False,1993,regular,1993-11-13T00:00:00.000Z,,,12
846,,SEC,[],13,Ole Miss,,SEC,[],20,Mississippi State,59077,False,1993,regular,1993-11-27T00:00:00.000Z,,,14
847,,SEC,[],17,Mississippi State,,FBS Independents,[],6,Memphis,59131,False,1994,regular,1994-09-03T00:00:00.000Z,,,2
848,,SEC,[],24,Mississippi State,,SEC,[],44,LSU,59179,False,1994,regular,1994-09-10T00:00:00.000Z,,,3
849,,SEC,[],21,Tennessee,,SEC,[],24,Mississippi State,59284,False,1994,regular,1994-09-24T00:00:00.000Z,,,5
850,,Big West,[],3,Arkansas State,,SEC,[],49,Mississippi State,59334,False,1994,regular,1994-10-01T00:00:00.000Z,,,6
851,,SEC,[],42,Auburn,,SEC,[],18,Mississippi State,59362,False,1994,regular,1994-10-08T00:00:00.000Z,,,7
852,,SEC,[],41,Mississippi State,,SEC,[],36,South Carolina,59428,False,1994,regular,1994-10-15T00:00:00.000Z,,,8
853,,FBS Independents,[],22,Tulane,,SEC,[],66,Mississippi State,59481,False,1994,regular,1994-10-22T00:00:00.000Z,,,9
854,,SEC,[],47,Mississippi State,,SEC,[],7,Kentucky,59529,False,1994,regular,1994-10-29T00:00:00.000Z,,,10
855,,SEC,[],7,Arkansas,,SEC,[],17,Mississippi State,59581,False,1994,regular,1994-11-05T00:00:00.000Z,,,11
856,,SEC,[],29,Alabama,,SEC,[],25,Mississippi State,59603,False,1994,regular,1994-11-12T00:00:00.000Z,,,12
857,,SEC,[],21,Mississippi State,,SEC,[],17,Ole Miss,59712,False,1994,regular,1994-11-26T00:00:00.000Z,,,14
858,,FBS Independents,[],18,Memphis,,SEC,[],28,Mississippi State,59771,False,1995,regular,1995-09-02T00:00:00.000Z,,,2
859,,SEC,[],34,LSU,,SEC,[],16,Mississippi State,59815,False,1995,regular,1995-09-09T00:00:00.000Z,,,3
860,,SEC,[],30,Mississippi State,,Southwest,[],21,Baylor,59874,False,1995,regular,1995-09-16T00:00:00.000Z,,,4
861,,SEC,[],14,Mississippi State,,SEC,[],52,Tennessee,59932,False,1995,regular,1995-09-23T00:00:00.000Z,,,5
862,,FBS Independents,[],34,Louisiana Monroe,,SEC,[],32,Mississippi State,59965,False,1995,regular,1995-09-30T00:00:00.000Z,,,6
863,,SEC,[],20,Mississippi State,,SEC,[],48,Auburn,59993,False,1995,regular,1995-10-07T00:00:00.000Z,,,7
864,,SEC,[],65,South Carolina,,SEC,[],39,Mississippi State,60069,False,1995,regular,1995-10-14T00:00:00.000Z,,,8
865,,SEC,[],32,Kentucky,,SEC,[],42,Mississippi State,60163,False,1995,regular,1995-10-28T00:00:00.000Z,,,10
866,,SEC,[],21,Mississippi State,,SEC,[],26,Arkansas,60190,False,1995,regular,1995-11-04T00:00:00.000Z,,,11
867,,SEC,[],9,Mississippi State,,SEC,[],14,Alabama,60237,False,1995,regular,1995-11-11T00:00:00.000Z,,,12
868,,SEC,[],13,Ole Miss,,SEC,[],10,Mississippi State,60351,False,1995,regular,1995-11-25T00:00:00.000Z,,,14
869,,SEC,[],31,Mississippi State,,Conference USA,[],10,Memphis,60447,False,1996,regular,1996-09-07T00:00:00.000Z,,,3
870,,FBS Independents,[],38,Louisiana Tech,,SEC,[],23,Mississippi State,60546,False,1996,regular,1996-09-21T00:00:00.000Z,,,5
871,,SEC,[],14,Mississippi State,,SEC,[],10,South Carolina,60600,False,1996,regular,1996-09-28T00:00:00.000Z,,,6
872,,SEC,[],38,Georgia,,SEC,[],19,Mississippi State,60635,False,1996,regular,1996-10-05T00:00:00.000Z,,,7
873,,SEC,[],49,Auburn,,SEC,[],15,Mississippi State,60677,False,1996,regular,1996-10-12T00:00:00.000Z,,,8
874,,SEC,[],20,Mississippi State,,SEC,[],28,LSU,60785,False,1996,regular,1996-10-26T00:00:00.000Z,,,10
875,,FBS Independents,[],0,Louisiana Monroe,,SEC,[],59,Mississippi State,60843,False,1996,regular,1996-11-02T00:00:00.000Z,,,11
876,,SEC,[],21,Mississippi State,,SEC,[],24,Kentucky,60887,False,1996,regular,1996-11-09T00:00:00.000Z,,,12
877,,SEC,[],16,Alabama,,SEC,[],17,Mississippi State,60940,False,1996,regular,1996-11-16T00:00:00.000Z,,,13
878,,SEC,[],16,Arkansas,,SEC,[],13,Mississippi State,60971,False,1996,regular,1996-11-23T00:00:00.000Z,,,14
879,,SEC,[],17,Mississippi State,,SEC,[],0,Ole Miss,61015,False,1996,regular,1996-11-30T00:00:00.000Z,,,15
880,,Conference USA,[],10,Memphis,,SEC,[],13,Mississippi State,61065,False,1997,regular,1997-08-30T00:00:00.000Z,,,2
881,,SEC,[],27,Kentucky,,SEC,[],35,Mississippi State,61100,False,1997,regular,1997-09-06T00:00:00.000Z,,,3
882,,SEC,[],24,LSU,,SEC,[],9,Mississippi State,61148,False,1997,regular,1997-09-13T00:00:00.000Z,,,4
883,,SEC,[],17,South Carolina,,SEC,[],37,Mississippi State,61257,False,1997,regular,1997-09-27T00:00:00.000Z,,,6
884,,SEC,[],0,Mississippi State,,SEC,[],47,Georgia,61291,False,1997,regular,1997-10-04T00:00:00.000Z,,,7
885,,FBS Independents,[],10,Louisiana Monroe,,SEC,[],24,Mississippi State,61352,False,1997,regular,1997-10-11T00:00:00.000Z,,,8
886,,FBS Independents,[],28,UCF,,SEC,[],35,Mississippi State,61454,False,1997,regular,1997-10-25T00:00:00.000Z,,,10
887,,SEC,[],20,Mississippi State,,SEC,[],0,Auburn,61507,False,1997,regular,1997-11-01T00:00:00.000Z,,,11
888,,SEC,[],32,Mississippi State,,SEC,[],20,Alabama,61603,False,1997,regular,1997-11-15T00:00:00.000Z,,,13
889,,SEC,[],7,Mississippi State,,SEC,[],17,Arkansas,61634,False,1997,regular,1997-11-22T00:00:00.000Z,,,14
890,,SEC,[],15,Ole Miss,,SEC,[],14,Mississippi State,61678,False,1997,regular,1997-11-29T00:00:00.000Z,,,15
891,,SEC,[],0,Vanderbilt,,SEC,[],42,Mississippi State,61740,False,1998,regular,1998-09-05T00:00:00.000Z,,,2
892,,SEC,[],14,Mississippi State,,Conference USA,[],6,Memphis,61799,False,1998,regular,1998-09-12T00:00:00.000Z,,,3
893,,SEC,[],23,Mississippi State,,Big 12,[],42,Oklahoma State,61857,False,1998,regular,1998-09-19T00:00:00.000Z,,,4
894,,SEC,[],38,Mississippi State,,SEC,[],0,South Carolina,61902,False,1998,regular,1998-09-26T00:00:00.000Z,,,5
895,,SEC,[],21,Auburn,,SEC,[],38,Mississippi State,62006,False,1998,regular,1998-10-10T00:00:00.000Z,,,7
896,,,[],6,East Tennessee State,,SEC,[],53,Mississippi State,62053,False,1998,regular,1998-10-17T00:00:00.000Z,,,8
897,,SEC,[],6,Mississippi State,,SEC,[],41,LSU,62099,False,1998,regular,1998-10-24T00:00:00.000Z,,,9
898,,SEC,[],35,Mississippi State,,SEC,[],37,Kentucky,62201,False,1998,regular,1998-11-07T00:00:00.000Z,,,11
899,,SEC,[],14,Alabama,,SEC,[],26,Mississippi State,62260,False,1998,regular,1998-11-14T00:00:00.000Z,,,12
900,,SEC,[],21,Arkansas,,SEC,[],22,Mississippi State,62313,False,1998,regular,1998-11-21T00:00:00.000Z,,,13
901,,SEC,[],28,Mississippi State,,SEC,[],6,Ole Miss,62339,False,1998,regular,1998-11-26T00:00:00.000Z,,,14
902,,FBS Independents,[],7,Middle Tennessee,,SEC,[],40,Mississippi State,62421,False,1999,regular,1999-09-04T00:00:00.000Z,,,2
903,,Conference USA,[],10,Memphis,,SEC,[],13,Mississippi State,62474,False,1999,regular,1999-09-11T00:00:00.000Z,,,3
904,,Big 12,[],11,Oklahoma State,,SEC,[],29,Mississippi State,62535,False,1999,regular,1999-09-18T00:00:00.000Z,,,4
905,,SEC,[],0,South Carolina,,SEC,[],17,Mississippi State,62584,False,1999,regular,1999-09-25T00:00:00.000Z,,,5
906,,SEC,[],42,Mississippi State,,SEC,[],14,Vanderbilt,62641,False,1999,regular,1999-10-02T00:00:00.000Z,,,6
907,,SEC,[],18,Mississippi State,,SEC,[],16,Auburn,62689,False,1999,regular,1999-10-09T00:00:00.000Z,,,7
