,defense,defense_conference,drive_result,elapsed,end_period,end_time,end_yardline,game_id,id,offense,offense_conference,plays,scoring,season,start_period,start_time,start_yardline,yards
444,Washington,Pac-12,PUNT,"{'minutes': 6, 'seconds': 55}",1.0,"{'minutes': 2, 'seconds': 30}",37.0,400548268.0,4005482683,Georgia State,Sun Belt,13.0,False,2014,1.0,"{'minutes': 9, 'seconds': 25}",75.0,38.0
445,Georgia State,Sun Belt,PUNT,"{'minutes': 1, 'seconds': 14}",1.0,"{'minutes': 1, 'seconds': 16}",12.0,400548268.0,4005482684,Washington,Pac-12,3.0,False,2014,1.0,"{'minutes': 2, 'seconds': 30}",11.0,1.0
446,Washington,Pac-12,TD,"{'minutes': 2, 'seconds': 29}",2.0,"{'minutes': 13, 'seconds': 42}",0.0,400548268.0,4005482685,Georgia State,Sun Belt,6.0,True,2014,1.0,"{'minutes': 1, 'seconds': 16}",52.0,52.0
447,Georgia State,Sun Belt,PUNT,"{'minutes': 2, 'seconds': 32}",2.0,"{'minutes': 11, 'seconds': 10}",25.0,400548268.0,4005482686,Washington,Pac-12,6.0,False,2014,2.0,"{'minutes': 13, 'seconds': 42}",29.0,-4.0
448,Washington,Pac-12,INT,"{'minutes': 1, 'seconds': 39}",2.0,"{'minutes': 9, 'seconds': 31}",43.0,400548268.0,4005482687,Georgia State,Sun Belt,7.0,False,2014,2.0,"{'minutes': 11, 'seconds': 10}",53.0,10.0
449,Georgia State,Sun Belt,PUNT,"{'minutes': 2, 'seconds': 13}",2.0,"{'minutes': 7, 'seconds': 18}",58.0,400548268.0,4005482688,Washington,Pac-12,7.0,False,2014,2.0,"{'minutes': 9, 'seconds': 31}",28.0,30.0
450,Washington,Pac-12,TD,"{'minutes': 6, 'seconds': 31}",2.0,{'seconds': 47},0.0,400548268.0,4005482689,Georgia State,Sun Belt,13.0,True,2014,2.0,"{'minutes': 7, 'seconds': 18}",91.0,91.0
451,Georgia State,Sun Belt,FG,"{'minutes': 6, 'seconds': 2}",1.0,"{'minutes': 8, 'seconds': 58}",8.0,400548403.0,4005484031,Abilene Christian,,14.0,True,2014,1.0,{'minutes': 15},77.0,69.0
452,Abilene Christian,,INT,"{'minutes': 2, 'seconds': 42}",1.0,"{'minutes': 6, 'seconds': 16}",81.0,400548403.0,4005484032,Georgia State,Sun Belt,8.0,False,2014,1.0,"{'minutes': 8, 'seconds': 58}",19.0,62.0
453,Georgia State,Sun Belt,PUNT,"{'minutes': 2, 'seconds': 1}",1.0,"{'minutes': 4, 'seconds': 15}",42.0,400548403.0,4005484033,Abilene Christian,,3.0,False,2014,1.0,"{'minutes': 6, 'seconds': 16}",67.0,6.0
454,Abilene Christian,,TD,"{'minutes': 1, 'seconds': 34}",1.0,"{'minutes': 2, 'seconds': 41}",100.0,400548403.0,4005484034,Georgia State,Sun Belt,5.0,True,2014,1.0,"{'minutes': 4, 'seconds': 15}",42.0,58.0
455,Georgia State,Sun Belt,PUNT,"{'minutes': 2, 'seconds': 12}",1.0,{'seconds': 29},27.0,400548403.0,4005484035,Abilene Christian,,3.0,False,2014,1.0,"{'minutes': 2, 'seconds': 41}",71.0,5.0
456,Abilene Christian,,TD,"{'minutes': 3, 'seconds': 29}",2.0,{'minutes': 12},100.0,400548403.0,4005484036,Georgia State,Sun Belt,12.0,True,2014,1.0,{'seconds': 29},27.0,74.0
457,Georgia State,Sun Belt,FG,"{'minutes': 4, 'seconds': 29}",2.0,"{'minutes': 7, 'seconds': 31}",25.0,400548403.0,4005484037,Abilene Christian,,10.0,True,2014,2.0,{'minutes': 12},75.0,50.0
458,Abilene Christian,,PUNT,"{'minutes': 2, 'seconds': 17}",2.0,"{'minutes': 5, 'seconds': 14}",73.0,400548403.0,4005484038,Georgia State,Sun Belt,4.0,False,2014,2.0,"{'minutes': 7, 'seconds': 31}",19.0,10.0
459,Georgia State,Sun Belt,TD,"{'minutes': 1, 'seconds': 22}",2.0,"{'minutes': 3, 'seconds': 52}",0.0,400548403.0,4005484039,Abilene Christian,,4.0,True,2014,2.0,"{'minutes': 5, 'seconds': 14}",73.0,73.0
460,Louisiana,Sun Belt,PUNT,"{'minutes': 3, 'seconds': 47}",1.0,"{'minutes': 11, 'seconds': 13}",40.0,400548420.0,4005484201,Georgia State,Sun Belt,9.0,False,2014,1.0,{'minutes': 15},75.0,35.0
461,Georgia State,Sun Belt,TD,"{'minutes': 2, 'seconds': 16}",1.0,"{'minutes': 8, 'seconds': 57}",100.0,400548420.0,4005484202,Louisiana,Sun Belt,6.0,True,2014,1.0,"{'minutes': 11, 'seconds': 13}",20.0,80.0
462,Louisiana,Sun Belt,TD,"{'minutes': 6, 'seconds': 38}",1.0,"{'minutes': 2, 'seconds': 19}",0.0,400548420.0,4005484203,Georgia State,Sun Belt,16.0,True,2014,1.0,"{'minutes': 8, 'seconds': 57}",91.0,91.0
463,Georgia State,Sun Belt,PUNT,"{'minutes': 1, 'seconds': 13}",1.0,"{'minutes': 1, 'seconds': 6}",34.0,400548420.0,4005484204,Louisiana,Sun Belt,3.0,False,2014,1.0,"{'minutes': 2, 'seconds': 19}",25.0,9.0
464,Louisiana,Sun Belt,PUNT,"{'minutes': 3, 'seconds': 9}",2.0,"{'minutes': 12, 'seconds': 57}",58.0,400548420.0,4005484205,Georgia State,Sun Belt,6.0,False,2014,1.0,"{'minutes': 1, 'seconds': 6}",81.0,23.0
465,Georgia State,Sun Belt,PUNT,"{'minutes': 2, 'seconds': 57}",2.0,{'minutes': 10},50.0,400548420.0,4005484206,Louisiana,Sun Belt,5.0,False,2014,2.0,"{'minutes': 12, 'seconds': 57}",21.0,29.0
