,defense,defense_conference,drive_result,elapsed,end_period,end_time,end_yardline,game_id,id,offense,offense_conference,plays,scoring,season,start_period,start_time,start_yardline,yards
0,Georgia,SEC,PUNT,{'seconds': 56},1.0,"{'minutes': 14, 'seconds': 4}",84.0,282430061.0,28243006101,Georgia Southern,,3.0,False,2008,1.0,{'minutes': 15},80.0,-4.0
1,Georgia Southern,,RUSHING TD,"{'minutes': 1, 'seconds': 44}",1.0,"{'minutes': 12, 'seconds': 20}",100.0,282430061.0,28243006102,Georgia,SEC,5.0,True,2008,1.0,"{'minutes': 14, 'seconds': 4}",43.0,57.0
2,Georgia,SEC,PUNT,"{'minutes': 1, 'seconds': 51}",1.0,"{'minutes': 10, 'seconds': 29}",70.0,282430061.0,28243006103,Georgia Southern,,3.0,False,2008,1.0,"{'minutes': 12, 'seconds': 20}",76.0,6.0
3,Georgia Southern,,FG GOOD,"{'minutes': 2, 'seconds': 4}",1.0,"{'minutes': 8, 'seconds': 25}",64.0,282430061.0,28243006104,Georgia,SEC,4.0,True,2008,1.0,"{'minutes': 10, 'seconds': 29}",59.0,5.0
4,Georgia,SEC,FG MISSED,"{'minutes': 5, 'seconds': 3}",1.0,"{'minutes': 3, 'seconds': 22}",19.0,282430061.0,28243006105,Georgia Southern,,9.0,False,2008,1.0,"{'minutes': 8, 'seconds': 25}",52.0,33.0
5,Georgia Southern,,FUMBLE,{'seconds': 20},1.0,"{'minutes': 3, 'seconds': 2}",35.0,282430061.0,28243006106,Georgia,SEC,3.0,False,2008,1.0,"{'minutes': 3, 'seconds': 22}",20.0,15.0
6,Georgia,SEC,INT,"{'minutes': 3, 'seconds': 45}",2.0,"{'minutes': 14, 'seconds': 17}",10.0,282430061.0,28243006107,Georgia Southern,,9.0,False,2008,1.0,"{'minutes': 3, 'seconds': 2}",35.0,25.0
7,Georgia Southern,,PASSING TD,"{'minutes': 1, 'seconds': 39}",2.0,"{'minutes': 12, 'seconds': 38}",100.0,282430061.0,28243006108,Georgia,SEC,4.0,True,2008,2.0,"{'minutes': 14, 'seconds': 17}",20.0,80.0
8,Georgia,SEC,PUNT,"{'minutes': 3, 'seconds': 53}",2.0,"{'minutes': 8, 'seconds': 45}",42.0,282430061.0,28243006109,Georgia Southern,,9.0,False,2008,2.0,"{'minutes': 12, 'seconds': 38}",76.0,34.0
9,Georgia Southern,,PUNT,"{'minutes': 3, 'seconds': 54}",2.0,"{'minutes': 4, 'seconds': 51}",50.0,282430061.0,28243006110,Georgia,SEC,8.0,False,2008,2.0,"{'minutes': 8, 'seconds': 45}",1.0,49.0
10,Georgia,SEC,PUNT,"{'minutes': 1, 'seconds': 50}",2.0,"{'minutes': 3, 'seconds': 1}",75.0,282430061.0,28243006111,Georgia Southern,,3.0,False,2008,2.0,"{'minutes': 4, 'seconds': 51}",82.0,7.0
11,Georgia Southern,,RUSHING TD,"{'minutes': 2, 'seconds': 37}",2.0,{'seconds': 24},100.0,282430061.0,28243006112,Georgia,SEC,7.0,True,2008,2.0,"{'minutes': 3, 'seconds': 1}",28.0,80.0
12,Georgia,SEC,END OF HALF,{'seconds': 24},2.0,{},71.0,282430061.0,28243006113,Georgia Southern,,1.0,False,2008,2.0,{'seconds': 24},73.0,2.0
13,Georgia Southern,,RUSHING TD,{'seconds': 46},3.0,"{'minutes': 14, 'seconds': 14}",100.0,282430061.0,28243006114,Georgia,SEC,2.0,True,2008,3.0,{'minutes': 15},29.0,71.0
14,Georgia,SEC,PUNT,"{'minutes': 1, 'seconds': 33}",3.0,"{'minutes': 12, 'seconds': 41}",63.0,282430061.0,28243006115,Georgia Southern,,3.0,False,2008,3.0,"{'minutes': 14, 'seconds': 14}",70.0,7.0
15,Georgia Southern,,PUNT,"{'minutes': 1, 'seconds': 33}",3.0,"{'minutes': 11, 'seconds': 8}",37.0,282430061.0,28243006116,Georgia,SEC,3.0,False,2008,3.0,"{'minutes': 12, 'seconds': 41}",33.0,4.0
16,Georgia,SEC,PUNT,"{'minutes': 3, 'seconds': 25}",3.0,"{'minutes': 7, 'seconds': 43}",65.0,282430061.0,28243006117,Georgia Southern,,5.0,False,2008,3.0,"{'minutes': 11, 'seconds': 8}",80.0,15.0
17,Georgia Southern,,PASSING TD,"{'minutes': 1, 'seconds': 36}",3.0,"{'minutes': 6, 'seconds': 7}",100.0,282430061.0,28243006118,Georgia,SEC,4.0,True,2008,3.0,"{'minutes': 7, 'seconds': 43}",59.0,41.0
18,Georgia,SEC,RUSHING TD,"{'minutes': 1, 'seconds': 40}",3.0,"{'minutes': 4, 'seconds': 27}",0.0,282430061.0,28243006119,Georgia Southern,,6.0,True,2008,3.0,"{'minutes': 6, 'seconds': 7}",53.0,53.0
19,Georgia Southern,,PUNT,"{'minutes': 3, 'seconds': 5}",3.0,"{'minutes': 1, 'seconds': 22}",52.0,282430061.0,28243006120,Georgia,SEC,6.0,False,2008,3.0,"{'minutes': 4, 'seconds': 27}",27.0,25.0
20,Georgia,SEC,RUSHING TD,"{'minutes': 4, 'seconds': 39}",4.0,"{'minutes': 11, 'seconds': 33}",0.0,282430061.0,28243006121,Georgia Southern,,13.0,True,2008,3.0,"{'minutes': 1, 'seconds': 22}",82.0,82.0
21,Georgia Southern,,PASSING TD,"{'minutes': 3, 'seconds': 55}",4.0,"{'minutes': 7, 'seconds': 38}",100.0,282430061.0,28243006122,Georgia,SEC,8.0,True,2008,4.0,"{'minutes': 11, 'seconds': 33}",27.0,73.0
22,Georgia,SEC,PUNT,"{'minutes': 1, 'seconds': 7}",4.0,"{'minutes': 6, 'seconds': 31}",72.0,282430061.0,28243006123,Georgia Southern,,3.0,False,2008,4.0,"{'minutes': 7, 'seconds': 38}",68.0,-4.0
23,Georgia Southern,,PUNT,"{'minutes': 1, 'seconds': 58}",4.0,"{'minutes': 4, 'seconds': 33}",24.0,282430061.0,28243006124,Georgia,SEC,3.0,False,2008,4.0,"{'minutes': 6, 'seconds': 31}",26.0,-2.0
24,Georgia,SEC,PASSING TD,"{'minutes': 2, 'seconds': 48}",4.0,"{'minutes': 1, 'seconds': 45}",0.0,282430061.0,28243006125,Georgia Southern,,6.0,True,2008,4.0,"{'minutes': 4, 'seconds': 33}",54.0,54.0
25,Georgia Southern,,Uncategorized,"{'minutes': 1, 'seconds': 45}",4.0,{},57.0,282430061.0,28243006126,Georgia,SEC,3.0,False,2008,4.0,"{'minutes': 1, 'seconds': 45}",32.0,25.0
26,North Carolina,ACC,PUNT,"{'minutes': 2, 'seconds': 1}",1.0,"{'minutes': 12, 'seconds': 49}",39.0,292830153.0,29283015301,Georgia Southern,,6.0,False,2009,1.0,"{'minutes': 14, 'seconds': 50}",59.0,15.0
27,Georgia Southern,,RUSHING TD,"{'minutes': 5, 'seconds': 50}",1.0,"{'minutes': 6, 'seconds': 59}",53.0,292830153.0,29283015302,North Carolina,ACC,15.0,True,2009,1.0,"{'minutes': 12, 'seconds': 49}",11.0,89.0
28,North Carolina,ACC,FUMBLE,"{'minutes': 2, 'seconds': 15}",1.0,"{'minutes': 4, 'seconds': 44}",84.0,292830153.0,29283015303,Georgia Southern,,6.0,False,2009,1.0,"{'minutes': 6, 'seconds': 59}",83.0,11.0
29,Georgia Southern,,RUSHING TD,{'seconds': 7},1.0,"{'minutes': 4, 'seconds': 37}",25.0,292830153.0,29283015304,North Carolina,ACC,1.0,True,2009,1.0,"{'minutes': 4, 'seconds': 44}",84.0,16.0
30,North Carolina,ACC,RUSHING TD,"{'minutes': 1, 'seconds': 34}",1.0,"{'minutes': 3, 'seconds': 3}",47.0,292830153.0,29283015305,Georgia Southern,,4.0,True,2009,1.0,"{'minutes': 4, 'seconds': 37}",61.0,56.0
31,Georgia Southern,,PUNT,"{'minutes': 3, 'seconds': 38}",2.0,"{'minutes': 14, 'seconds': 25}",82.0,292830153.0,29283015306,North Carolina,ACC,8.0,False,2009,1.0,"{'minutes': 3, 'seconds': 3}",25.0,25.0
32,North Carolina,ACC,PUNT,"{'minutes': 1, 'seconds': 57}",2.0,"{'minutes': 12, 'seconds': 28}",38.0,292830153.0,29283015307,Georgia Southern,,1.0,False,2009,2.0,"{'minutes': 14, 'seconds': 25}",68.0,8.0
33,Georgia Southern,,PUNT,"{'minutes': 1, 'seconds': 48}",2.0,"{'minutes': 10, 'seconds': 40}",80.0,292830153.0,29283015308,North Carolina,ACC,4.0,False,2009,2.0,"{'minutes': 12, 'seconds': 28}",12.0,16.0
34,North Carolina,ACC,FUMBLE TD,"{'minutes': 2, 'seconds': 11}",2.0,"{'minutes': 8, 'seconds': 29}",100.0,292830153.0,29283015309,Georgia Southern,,5.0,True,2009,2.0,"{'minutes': 10, 'seconds': 40}",70.0,19.0
35,Georgia Southern,,FUMBLE RETURN TD,{},2.0,"{'minutes': 8, 'seconds': 29}",53.0,292830153.0,29283015310,North Carolina,ACC,0.0,True,2009,2.0,"{'minutes': 8, 'seconds': 29}",0.0,51.0
36,North Carolina,ACC,INT,{'seconds': 9},2.0,"{'minutes': 8, 'seconds': 20}",81.0,292830153.0,29283015311,Georgia Southern,,2.0,False,2009,2.0,"{'minutes': 8, 'seconds': 29}",83.0,3.0
37,Georgia Southern,,RUSHING TD,"{'minutes': 1, 'seconds': 51}",2.0,"{'minutes': 6, 'seconds': 29}",53.0,292830153.0,29283015312,North Carolina,ACC,3.0,True,2009,2.0,"{'minutes': 8, 'seconds': 20}",78.0,22.0
38,North Carolina,ACC,INT TD,"{'minutes': 1, 'seconds': 37}",2.0,"{'minutes': 4, 'seconds': 52}",100.0,292830153.0,29283015313,Georgia Southern,,0.0,True,2009,2.0,"{'minutes': 6, 'seconds': 29}",80.0,23.0
39,Georgia Southern,,INT RETURN TOUCH,{},2.0,"{'minutes': 4, 'seconds': 52}",53.0,292830153.0,29283015314,North Carolina,ACC,0.0,True,2009,2.0,"{'minutes': 4, 'seconds': 52}",58.0,0.0
40,North Carolina,ACC,PUNT,"{'minutes': 2, 'seconds': 23}",2.0,"{'minutes': 2, 'seconds': 29}",12.0,292830153.0,29283015315,Georgia Southern,,2.0,False,2009,2.0,"{'minutes': 4, 'seconds': 52}",76.0,9.0
41,Georgia Southern,,RUSHING TD,"{'minutes': 2, 'seconds': 23}",2.0,{'seconds': 6},25.0,292830153.0,29283015316,North Carolina,ACC,12.0,True,2009,2.0,"{'minutes': 2, 'seconds': 29}",38.0,64.0
42,North Carolina,ACC,END OF HALF,{'seconds': 6},2.0,{},63.0,292830153.0,29283015317,Georgia Southern,,1.0,False,2009,2.0,{'seconds': 6},65.0,2.0
43,Georgia Southern,,PUNT,"{'minutes': 1, 'seconds': 22}",3.0,"{'minutes': 13, 'seconds': 38}",68.0,292830153.0,29283015318,North Carolina,ACC,4.0,False,2009,3.0,{'minutes': 15},24.0,11.0
44,North Carolina,ACC,FUMBLE,"{'minutes': 2, 'seconds': 9}",3.0,"{'minutes': 11, 'seconds': 29}",37.0,292830153.0,29283015319,Georgia Southern,,3.0,False,2009,3.0,"{'minutes': 13, 'seconds': 38}",82.0,5.0
45,Georgia Southern,,FUMBLE,{'seconds': 46},3.0,"{'minutes': 10, 'seconds': 43}",13.0,292830153.0,29283015320,North Carolina,ACC,2.0,False,2009,3.0,"{'minutes': 11, 'seconds': 29}",37.0,2.0
46,North Carolina,ACC,FG GOOD,"{'minutes': 1, 'seconds': 42}",3.0,"{'minutes': 9, 'seconds': 1}",43.0,292830153.0,29283015321,Georgia Southern,,5.0,True,2009,3.0,"{'minutes': 10, 'seconds': 43}",13.0,6.0
47,Georgia Southern,,PUNT,"{'minutes': 5, 'seconds': 13}",3.0,"{'minutes': 3, 'seconds': 48}",70.0,292830153.0,29283015322,North Carolina,ACC,8.0,False,2009,3.0,"{'minutes': 9, 'seconds': 1}",26.0,26.0
48,North Carolina,ACC,PUNT,"{'minutes': 1, 'seconds': 40}",3.0,"{'minutes': 2, 'seconds': 8}",2.0,292830153.0,29283015323,Georgia Southern,,3.0,False,2009,3.0,"{'minutes': 3, 'seconds': 48}",80.0,-2.0
49,Georgia Southern,,INT,"{'minutes': 2, 'seconds': 13}",4.0,"{'minutes': 14, 'seconds': 55}",85.0,292830153.0,29283015324,North Carolina,ACC,5.0,False,2009,3.0,"{'minutes': 2, 'seconds': 8}",48.0,12.0
50,North Carolina,ACC,INT,"{'minutes': 2, 'seconds': 54}",4.0,"{'minutes': 12, 'seconds': 1}",30.0,292830153.0,29283015325,Georgia Southern,,9.0,False,2009,4.0,"{'minutes': 14, 'seconds': 55}",65.0,32.0
51,Georgia Southern,,FUMBLE,{'seconds': 39},4.0,"{'minutes': 11, 'seconds': 22}",31.0,292830153.0,29283015326,North Carolina,ACC,2.0,False,2009,4.0,"{'minutes': 12, 'seconds': 1}",20.0,11.0
52,North Carolina,ACC,PUNT,"{'minutes': 1, 'seconds': 27}",4.0,"{'minutes': 9, 'seconds': 55}",49.0,292830153.0,29283015327,Georgia Southern,,3.0,False,2009,4.0,"{'minutes': 11, 'seconds': 22}",31.0,-10.0
53,Georgia Southern,,SF,{'seconds': 23},4.0,"{'minutes': 9, 'seconds': 32}",0.0,292830153.0,29283015328,North Carolina,ACC,1.0,True,2009,4.0,"{'minutes': 9, 'seconds': 55}",1.0,-1.0
54,North Carolina,ACC,INT,{'seconds': 40},4.0,"{'minutes': 8, 'seconds': 52}",24.0,292830153.0,29283015329,Georgia Southern,,1.0,False,2009,4.0,"{'minutes': 9, 'seconds': 32}",36.0,2.0
55,Georgia Southern,,PUNT,"{'minutes': 1, 'seconds': 36}",4.0,"{'minutes': 7, 'seconds': 16}",80.0,292830153.0,29283015330,North Carolina,ACC,3.0,False,2009,4.0,"{'minutes': 8, 'seconds': 52}",26.0,-5.0
56,North Carolina,ACC,PUNT,"{'minutes': 1, 'seconds': 6}",4.0,"{'minutes': 6, 'seconds': 10}",27.0,292830153.0,29283015331,Georgia Southern,,3.0,False,2009,4.0,"{'minutes': 7, 'seconds': 16}",70.0,5.0
57,Georgia Southern,,PUNT,"{'minutes': 2, 'seconds': 46}",4.0,"{'minutes': 3, 'seconds': 24}",60.0,292830153.0,29283015332,North Carolina,ACC,2.0,False,2009,4.0,"{'minutes': 6, 'seconds': 10}",23.0,19.0
58,North Carolina,ACC,PUNT,"{'minutes': 2, 'seconds': 17}",4.0,"{'minutes': 1, 'seconds': 7}",11.0,292830153.0,29283015333,Georgia Southern,,3.0,False,2009,4.0,"{'minutes': 3, 'seconds': 24}",91.0,3.0
59,Georgia Southern,,END OF HALF,"{'minutes': 1, 'seconds': 7}",4.0,{},39.0,292830153.0,29283015334,North Carolina,ACC,2.0,False,2009,4.0,"{'minutes': 1, 'seconds': 7}",39.0,0.0
60,Georgia Southern,,FG GOOD,"{'minutes': 6, 'seconds': 44}",1.0,"{'minutes': 8, 'seconds': 16}",99.0,302542426.0,30254242601,Navy,FBS Independents,10.0,True,2010,1.0,{'minutes': 15},64.0,35.0
61,Navy,FBS Independents,PUNT,"{'minutes': 2, 'seconds': 3}",1.0,"{'minutes': 6, 'seconds': 13}",76.0,302542426.0,30254242602,Georgia Southern,,3.0,False,2010,1.0,"{'minutes': 8, 'seconds': 16}",72.0,-4.0
62,Georgia Southern,,PUNT,"{'minutes': 1, 'seconds': 27}",1.0,"{'minutes': 4, 'seconds': 46}",58.0,302542426.0,30254242603,Navy,FBS Independents,4.0,False,2010,1.0,"{'minutes': 6, 'seconds': 13}",43.0,15.0
63,Navy,FBS Independents,FUMBLE,{},1.0,"{'minutes': 4, 'seconds': 46}",75.0,302542426.0,30254242604,Georgia Southern,,3.0,False,2010,1.0,"{'minutes': 4, 'seconds': 46}",78.0,3.0
64,Georgia Southern,,FG GOOD,"{'minutes': 2, 'seconds': 39}",1.0,"{'minutes': 2, 'seconds': 7}",76.0,302542426.0,30254242605,Navy,FBS Independents,4.0,True,2010,1.0,"{'minutes': 4, 'seconds': 46}",75.0,1.0
65,Navy,FBS Independents,PUNT,"{'minutes': 2, 'seconds': 18}",2.0,"{'minutes': 14, 'seconds': 49}",56.0,302542426.0,30254242606,Georgia Southern,,3.0,False,2010,1.0,"{'minutes': 2, 'seconds': 7}",62.0,6.0
66,Georgia Southern,,PUNT,"{'minutes': 2, 'seconds': 12}",2.0,"{'minutes': 12, 'seconds': 37}",12.0,302542426.0,30254242607,Navy,FBS Independents,3.0,False,2010,2.0,"{'minutes': 14, 'seconds': 49}",3.0,9.0
67,Navy,FBS Independents,PUNT,"{'minutes': 1, 'seconds': 46}",2.0,"{'minutes': 10, 'seconds': 51}",62.0,302542426.0,30254242608,Georgia Southern,,3.0,False,2010,2.0,"{'minutes': 12, 'seconds': 37}",69.0,7.0
68,Georgia Southern,,PUNT,"{'minutes': 1, 'seconds': 50}",2.0,"{'minutes': 9, 'seconds': 1}",59.0,302542426.0,30254242609,Navy,FBS Independents,3.0,False,2010,2.0,"{'minutes': 10, 'seconds': 51}",52.0,7.0
69,Navy,FBS Independents,TURNOVER ON DOWNS,{},2.0,"{'minutes': 9, 'seconds': 1}",60.0,302542426.0,30254242610,Georgia Southern,,6.0,False,2010,2.0,"{'minutes': 9, 'seconds': 1}",81.0,21.0
70,Georgia Southern,,RUSHING TD,"{'minutes': 7, 'seconds': 54}",2.0,"{'minutes': 1, 'seconds': 7}",100.0,302542426.0,30254242611,Navy,FBS Independents,8.0,True,2010,2.0,"{'minutes': 9, 'seconds': 1}",60.0,40.0
71,Navy,FBS Independents,PUNT,{'seconds': 53},2.0,{'seconds': 14},57.0,302542426.0,30254242612,Georgia Southern,,3.0,False,2010,2.0,"{'minutes': 1, 'seconds': 7}",62.0,5.0
72,Georgia Southern,,END OF HALF,{'seconds': 14},2.0,{},18.0,302542426.0,30254242613,Navy,FBS Independents,1.0,False,2010,2.0,{'seconds': 14},15.0,3.0
73,Navy,FBS Independents,PASSING TD,"{'minutes': 5, 'seconds': 52}",3.0,"{'minutes': 9, 'seconds': 8}",0.0,302542426.0,30254242614,Georgia Southern,,10.0,True,2010,3.0,{'minutes': 15},49.0,49.0
74,Georgia Southern,,PUNT,{},3.0,"{'minutes': 9, 'seconds': 8}",46.0,302542426.0,30254242615,Navy,FBS Independents,3.0,False,2010,3.0,"{'minutes': 9, 'seconds': 8}",40.0,6.0
75,Navy,FBS Independents,PUNT,"{'minutes': 2, 'seconds': 11}",3.0,"{'minutes': 6, 'seconds': 57}",82.0,302542426.0,30254242616,Georgia Southern,,3.0,False,2010,3.0,"{'minutes': 9, 'seconds': 8}",86.0,4.0
76,Georgia Southern,,PUNT,"{'minutes': 2, 'seconds': 4}",3.0,"{'minutes': 4, 'seconds': 53}",59.0,302542426.0,30254242617,Navy,FBS Independents,5.0,False,2010,3.0,"{'minutes': 6, 'seconds': 57}",42.0,17.0
77,Navy,FBS Independents,PUNT,"{'minutes': 1, 'seconds': 39}",4.0,{'minutes': 15},74.0,302542426.0,30254242618,Georgia Southern,,6.0,False,2010,3.0,"{'minutes': 4, 'seconds': 53}",91.0,17.0
78,Georgia Southern,,PUNT,"{'minutes': 2, 'seconds': 6}",4.0,"{'minutes': 12, 'seconds': 54}",25.0,302542426.0,30254242619,Navy,FBS Independents,3.0,False,2010,4.0,{'minutes': 15},33.0,-8.0
79,Navy,FBS Independents,PUNT,"{'minutes': 5, 'seconds': 58}",4.0,"{'minutes': 6, 'seconds': 56}",60.0,302542426.0,30254242620,Georgia Southern,,8.0,False,2010,4.0,"{'minutes': 12, 'seconds': 54}",66.0,6.0
80,Georgia Southern,,END OF GAME,"{'minutes': 6, 'seconds': 56}",4.0,{},89.0,302542426.0,30254242621,Navy,FBS Independents,9.0,False,2010,4.0,"{'minutes': 6, 'seconds': 56}",27.0,62.0
81,Georgia Southern,,FG GOOD,"{'minutes': 3, 'seconds': 12}",1.0,"{'minutes': 11, 'seconds': 48}",64.0,313230333.0,31323033301,Alabama,SEC,7.0,True,2011,1.0,{'minutes': 15},44.0,42.0
82,Alabama,SEC,PASSING TD,"{'minutes': 6, 'seconds': 36}",1.0,"{'minutes': 5, 'seconds': 12}",0.0,313230333.0,31323033302,Georgia Southern,,9.0,False,2011,1.0,"{'minutes': 11, 'seconds': 48}",74.0,49.0
83,Alabama,SEC,PUNT,"{'minutes': 2, 'seconds': 14}",1.0,"{'minutes': 2, 'seconds': 58}",75.0,313230333.0,31323033303,Georgia Southern,,3.0,False,2011,1.0,"{'minutes': 5, 'seconds': 12}",73.0,-2.0
84,Georgia Southern,,PASSING TD,"{'minutes': 5, 'seconds': 2}",2.0,"{'minutes': 12, 'seconds': 56}",100.0,313230333.0,31323033304,Alabama,SEC,10.0,True,2011,1.0,"{'minutes': 2, 'seconds': 58}",29.0,66.0
85,Alabama,SEC,RUSHING TD,{'seconds': 20},2.0,"{'minutes': 12, 'seconds': 36}",0.0,313230333.0,31323033305,Georgia Southern,,1.0,True,2011,2.0,"{'minutes': 12, 'seconds': 56}",82.0,82.0
86,Georgia Southern,,RUSHING TD,"{'minutes': 6, 'seconds': 20}",2.0,"{'minutes': 6, 'seconds': 16}",100.0,313230333.0,31323033306,Alabama,SEC,12.0,True,2011,2.0,"{'minutes': 12, 'seconds': 36}",35.0,65.0
87,Alabama,SEC,PASSING TD,"{'minutes': 5, 'seconds': 20}",2.0,{'seconds': 56},0.0,313230333.0,31323033307,Georgia Southern,,9.0,True,2011,2.0,"{'minutes': 6, 'seconds': 16}",80.0,80.0
88,Georgia Southern,,FG MISSED,{'seconds': 51},2.0,{'seconds': 5},80.0,313230333.0,31323033308,Alabama,SEC,6.0,False,2011,2.0,{'seconds': 56},47.0,23.0
89,Alabama,SEC,END OF HALF,{'seconds': 5},2.0,{},65.0,313230333.0,31323033309,Georgia Southern,,1.0,False,2011,2.0,{'seconds': 5},70.0,5.0
90,Alabama,SEC,PUNT,"{'minutes': 3, 'seconds': 34}",3.0,"{'minutes': 11, 'seconds': 26}",60.0,313230333.0,31323033310,Georgia Southern,,7.0,False,2011,3.0,{'minutes': 15},76.0,16.0
91,Georgia Southern,,PASSING TD,"{'minutes': 11, 'seconds': 26}",3.0,{},100.0,313230333.0,31323033311,Alabama,SEC,10.0,True,2011,3.0,"{'minutes': 11, 'seconds': 26}",15.0,85.0
92,Alabama,SEC,TD,{},0.0,{},95.0,313230333.0,31323033312,Georgia Southern,,10.0,True,2011,0.0,{},3.0,95.0
93,Georgia Southern,,RUSHING TD,"{'minutes': 4, 'seconds': 27}",3.0,"{'minutes': 2, 'seconds': 36}",100.0,313230333.0,31323033313,Alabama,SEC,9.0,True,2011,3.0,"{'minutes': 7, 'seconds': 3}",26.0,74.0
94,Alabama,SEC,TURNOVER ON DOWNS,"{'minutes': 8, 'seconds': 16}",4.0,"{'minutes': 9, 'seconds': 20}",42.0,313230333.0,31323033314,Georgia Southern,,13.0,False,2011,3.0,"{'minutes': 2, 'seconds': 36}",79.0,71.0
95,Georgia Southern,,PASSING TD,"{'minutes': 8, 'seconds': 36}",4.0,{'seconds': 44},100.0,313230333.0,31323033315,Alabama,SEC,15.0,True,2011,4.0,"{'minutes': 9, 'seconds': 20}",8.0,92.0
96,Alabama,SEC,END OF HALF,{'seconds': 44},4.0,{},20.0,313230333.0,31323033316,Georgia Southern,,4.0,False,2011,4.0,{'seconds': 44},65.0,35.0
97,Georgia Southern,,RUSHING TD,"{'minutes': 3, 'seconds': 34}",1.0,"{'minutes': 11, 'seconds': 21}",100.0,323220061.0,32322006101,Georgia,SEC,10.0,True,2012,1.0,"{'minutes': 14, 'seconds': 55}",21.0,79.0
98,Georgia,SEC,TURNOVER ON DOWNS,"{'minutes': 3, 'seconds': 55}",1.0,"{'minutes': 7, 'seconds': 26}",15.0,323220061.0,32322006102,Georgia Southern,,7.0,False,2012,1.0,"{'minutes': 11, 'seconds': 21}",71.0,38.0
99,Georgia Southern,,FG MISSED,"{'minutes': 2, 'seconds': 7}",1.0,"{'minutes': 5, 'seconds': 19}",84.0,323220061.0,32322006103,Georgia,SEC,5.0,False,2012,1.0,"{'minutes': 7, 'seconds': 26}",33.0,33.0
100,Georgia,SEC,FUMBLE,"{'minutes': 1, 'seconds': 10}",1.0,"{'minutes': 4, 'seconds': 9}",20.0,323220061.0,32322006104,Georgia Southern,,3.0,False,2012,1.0,"{'minutes': 5, 'seconds': 19}",41.0,8.0
101,Georgia Southern,,FUMBLE,"{'minutes': 2, 'seconds': 6}",1.0,"{'minutes': 2, 'seconds': 3}",36.0,323220061.0,32322006105,Georgia,SEC,4.0,False,2012,1.0,"{'minutes': 4, 'seconds': 9}",33.0,23.0
102,Georgia,SEC,RUSHING TD,"{'minutes': 5, 'seconds': 10}",2.0,"{'minutes': 11, 'seconds': 53}",0.0,323220061.0,32322006106,Georgia Southern,,10.0,True,2012,1.0,"{'minutes': 2, 'seconds': 3}",55.0,55.0
103,Georgia Southern,,FG GOOD,"{'minutes': 5, 'seconds': 28}",2.0,"{'minutes': 6, 'seconds': 25}",69.0,323220061.0,32322006107,Georgia,SEC,11.0,True,2012,2.0,"{'minutes': 11, 'seconds': 53}",34.0,47.0
104,Georgia,SEC,FG MISSED,"{'minutes': 5, 'seconds': 22}",2.0,"{'minutes': 1, 'seconds': 3}",28.0,323220061.0,32322006108,Georgia Southern,,10.0,False,2012,2.0,"{'minutes': 6, 'seconds': 25}",76.0,54.0
105,Georgia Southern,,PASSING TD,{'seconds': 59},2.0,{'seconds': 4},100.0,323220061.0,32322006109,Georgia,SEC,6.0,True,2012,2.0,"{'minutes': 1, 'seconds': 3}",22.0,78.0
106,Georgia,SEC,END OF HALF,{'seconds': 4},2.0,{},63.0,323220061.0,32322006110,Georgia Southern,,0.0,False,2012,2.0,{'seconds': 4},63.0,0.0
107,Georgia,SEC,PUNT,"{'minutes': 1, 'seconds': 49}",3.0,"{'minutes': 13, 'seconds': 11}",81.0,323220061.0,32322006111,Georgia Southern,,3.0,False,2012,3.0,{'minutes': 15},82.0,1.0
108,Georgia Southern,,PASSING TD,"{'minutes': 4, 'seconds': 20}",3.0,"{'minutes': 8, 'seconds': 51}",100.0,323220061.0,32322006112,Georgia,SEC,12.0,True,2012,3.0,"{'minutes': 13, 'seconds': 11}",31.0,69.0
109,Georgia,SEC,PUNT,"{'minutes': 2, 'seconds': 21}",3.0,"{'minutes': 6, 'seconds': 30}",85.0,323220061.0,32322006113,Georgia Southern,,3.0,False,2012,3.0,"{'minutes': 8, 'seconds': 51}",84.0,-1.0
110,Georgia Southern,,PASSING TD,"{'minutes': 1, 'seconds': 23}",3.0,"{'minutes': 5, 'seconds': 7}",100.0,323220061.0,32322006114,Georgia,SEC,3.0,True,2012,3.0,"{'minutes': 6, 'seconds': 30}",53.0,47.0
111,Georgia,SEC,FUMBLE,"{'minutes': 1, 'seconds': 6}",3.0,"{'minutes': 4, 'seconds': 1}",60.0,323220061.0,32322006115,Georgia Southern,,3.0,False,2012,3.0,"{'minutes': 5, 'seconds': 7}",75.0,19.0
112,Georgia Southern,,PASSING TD,"{'minutes': 1, 'seconds': 22}",3.0,"{'minutes': 2, 'seconds': 39}",100.0,323220061.0,32322006116,Georgia,SEC,5.0,True,2012,3.0,"{'minutes': 4, 'seconds': 1}",53.0,47.0
113,Georgia,SEC,FUMBLE,"{'minutes': 3, 'seconds': 35}",4.0,"{'minutes': 14, 'seconds': 4}",65.0,323220061.0,32322006117,Georgia Southern,,6.0,False,2012,3.0,"{'minutes': 2, 'seconds': 39}",75.0,10.0
114,Georgia Southern,,PUNT,"{'minutes': 1, 'seconds': 13}",4.0,"{'minutes': 12, 'seconds': 51}",30.0,323220061.0,32322006118,Georgia,SEC,3.0,False,2012,4.0,"{'minutes': 14, 'seconds': 4}",24.0,6.0
