,defense,defense_conference,drive_result,elapsed,end_period,end_time,end_yardline,game_id,id,offense,offense_conference,plays,scoring,season,start_period,start_time,start_yardline,yards
479,Tennessee,SEC,INT,"{'minutes': 3, 'seconds': 5}",3.0,"{'minutes': 9, 'seconds': 23}",65.0,332712633.0,33271263317,South Alabama,Sun Belt,6.0,False,2013,3.0,"{'minutes': 12, 'seconds': 28}",93.0,28.0
480,South Alabama,Sun Belt,INT,{'seconds': 17},3.0,"{'minutes': 9, 'seconds': 6}",85.0,332712633.0,33271263318,Tennessee,SEC,1.0,False,2013,3.0,"{'minutes': 9, 'seconds': 23}",65.0,0.0
481,Tennessee,SEC,RUSHING TD,{'seconds': 15},3.0,"{'minutes': 8, 'seconds': 51}",0.0,332712633.0,33271263319,South Alabama,Sun Belt,2.0,True,2013,3.0,"{'minutes': 9, 'seconds': 6}",5.0,5.0
482,South Alabama,Sun Belt,PUNT,"{'minutes': 1, 'seconds': 37}",3.0,"{'minutes': 7, 'seconds': 14}",26.0,332712633.0,33271263320,Tennessee,SEC,3.0,False,2013,3.0,"{'minutes': 8, 'seconds': 51}",23.0,3.0
483,Tennessee,SEC,FG GOOD,"{'minutes': 3, 'seconds': 9}",3.0,"{'minutes': 4, 'seconds': 5}",42.0,332712633.0,33271263321,South Alabama,Sun Belt,10.0,True,2013,3.0,"{'minutes': 7, 'seconds': 14}",76.0,68.0
484,South Alabama,Sun Belt,PUNT,"{'minutes': 1, 'seconds': 37}",3.0,"{'minutes': 2, 'seconds': 28}",23.0,332712633.0,33271263322,Tennessee,SEC,3.0,False,2013,3.0,"{'minutes': 4, 'seconds': 5}",23.0,0.0
485,Tennessee,SEC,FG MISSED,"{'minutes': 2, 'seconds': 52}",4.0,"{'minutes': 14, 'seconds': 36}",26.0,332712633.0,33271263323,South Alabama,Sun Belt,9.0,False,2013,3.0,"{'minutes': 2, 'seconds': 28}",61.0,37.0
486,South Alabama,Sun Belt,FG MISSED,"{'minutes': 3, 'seconds': 44}",4.0,"{'minutes': 10, 'seconds': 52}",85.0,332712633.0,33271263324,Tennessee,SEC,8.0,False,2013,4.0,"{'minutes': 14, 'seconds': 36}",24.0,41.0
487,Tennessee,SEC,RUSHING TD,"{'minutes': 1, 'seconds': 57}",4.0,"{'minutes': 8, 'seconds': 55}",0.0,332712633.0,33271263325,South Alabama,Sun Belt,6.0,False,2013,4.0,"{'minutes': 10, 'seconds': 52}",29.0,29.0
488,South Alabama,Sun Belt,PUNT,"{'minutes': 1, 'seconds': 2}",4.0,"{'minutes': 7, 'seconds': 53}",45.0,332712633.0,33271263326,Tennessee,SEC,3.0,False,2013,4.0,"{'minutes': 8, 'seconds': 55}",41.0,4.0
489,Tennessee,SEC,INT,"{'minutes': 6, 'seconds': 2}",4.0,"{'minutes': 1, 'seconds': 51}",42.0,332712633.0,33271263327,South Alabama,Sun Belt,16.0,False,2013,4.0,"{'minutes': 7, 'seconds': 53}",87.0,79.0
490,South Alabama,Sun Belt,END OF HALF,"{'minutes': 1, 'seconds': 51}",4.0,{},30.0,332712633.0,33271263328,Tennessee,SEC,4.0,False,2013,4.0,"{'minutes': 1, 'seconds': 51}",20.0,10.0
