,defense,defense_conference,drive_result,elapsed,end_period,end_time,end_yardline,game_id,id,offense,offense_conference,plays,scoring,season,start_period,start_time,start_yardline,yards
1217,Texas A&M,SEC,PUNT,"{'minutes': 1, 'seconds': 28}",2.0,"{'minutes': 3, 'seconds': 54}",74.0,400869065.0,4008690659,UT San Antonio,Conference USA,3.0,False,2016,2.0,"{'minutes': 5, 'seconds': 22}",75.0,1.0
1218,UT San Antonio,Conference USA,FG,"{'minutes': 2, 'seconds': 51}",1.0,"{'minutes': 12, 'seconds': 9}",36.0,400869109.0,4008691091,Arizona State,Pac-12,8.0,True,2016,1.0,{'minutes': 15},30.0,30.0
1219,Arizona State,Pac-12,TD,"{'minutes': 6, 'seconds': 11}",1.0,"{'minutes': 5, 'seconds': 58}",100.0,400869109.0,4008691092,UT San Antonio,Conference USA,11.0,True,2016,1.0,"{'minutes': 12, 'seconds': 9}",25.0,75.0
1220,UT San Antonio,Conference USA,PUNT,"{'minutes': 1, 'seconds': 27}",1.0,"{'minutes': 4, 'seconds': 31}",70.0,400869109.0,4008691093,Arizona State,Pac-12,3.0,False,2016,1.0,"{'minutes': 5, 'seconds': 58}",35.0,7.0
1221,Arizona State,Pac-12,FUMBLE,"{'minutes': 1, 'seconds': 52}",1.0,"{'minutes': 2, 'seconds': 39}",31.0,400869109.0,4008691094,UT San Antonio,Conference USA,4.0,False,2016,1.0,"{'minutes': 4, 'seconds': 31}",21.0,10.0
1222,Arizona State,Pac-12,TD,{'seconds': 56},1.0,"{'minutes': 1, 'seconds': 43}",100.0,400869109.0,4008691095,UT San Antonio,Conference USA,3.0,True,2016,1.0,"{'minutes': 2, 'seconds': 39}",86.0,14.0
1223,UT San Antonio,Conference USA,PUNT,"{'minutes': 1, 'seconds': 21}",1.0,{'seconds': 22},72.0,400869109.0,4008691096,Arizona State,Pac-12,3.0,False,2016,1.0,"{'minutes': 1, 'seconds': 43}",75.0,3.0
1224,Arizona State,Pac-12,PUNT,"{'minutes': 1, 'seconds': 50}",2.0,"{'minutes': 13, 'seconds': 32}",45.0,400869109.0,4008691097,UT San Antonio,Conference USA,5.0,False,2016,1.0,{'seconds': 22},28.0,17.0
1225,UT San Antonio,Conference USA,INT,"{'minutes': 2, 'seconds': 14}",2.0,"{'minutes': 11, 'seconds': 18}",67.0,400869109.0,4008691098,Arizona State,Pac-12,6.0,False,2016,2.0,"{'minutes': 13, 'seconds': 32}",83.0,16.0
1226,Arizona State,Pac-12,PUNT,"{'minutes': 2, 'seconds': 7}",2.0,"{'minutes': 9, 'seconds': 11}",45.0,400869109.0,4008691099,UT San Antonio,Conference USA,5.0,False,2016,2.0,"{'minutes': 11, 'seconds': 18}",30.0,15.0
1227,UT San Antonio,Conference USA,FG,"{'minutes': 3, 'seconds': 21}",1.0,"{'minutes': 11, 'seconds': 39}",80.0,400869185.0,4008691851,Colorado State,Mountain West,11.0,True,2016,1.0,{'minutes': 15},34.0,50.0
1228,Colorado State,Mountain West,TD,"{'minutes': 6, 'seconds': 5}",1.0,"{'minutes': 5, 'seconds': 34}",0.0,400869185.0,4008691852,UT San Antonio,Conference USA,12.0,True,2016,1.0,"{'minutes': 11, 'seconds': 39}",35.0,61.0
1229,UT San Antonio,Conference USA,TD,"{'minutes': 5, 'seconds': 12}",1.0,{'seconds': 22},100.0,400869185.0,4008691853,Colorado State,Mountain West,12.0,True,2016,1.0,"{'minutes': 5, 'seconds': 34}",25.0,75.0
1230,Colorado State,Mountain West,PUNT,"{'minutes': 1, 'seconds': 11}",2.0,"{'minutes': 14, 'seconds': 11}",76.0,400869185.0,4008691854,UT San Antonio,Conference USA,3.0,False,2016,1.0,{'seconds': 22},35.0,-4.0
