,defense,defense_conference,drive_result,elapsed,end_period,end_time,end_yardline,game_id,id,offense,offense_conference,plays,scoring,season,start_period,start_time,start_yardline,yards
0,Old Dominion,,PASSING TD,"{'minutes': 4, 'seconds': 51}",1.0,"{'minutes': 10, 'seconds': 9}",100.0,332430151.0,33243015101,East Carolina,Conference USA,10.0,True,2013,1.0,{'minutes': 15},25.0,75.0
1,East Carolina,Conference USA,FG GOOD,"{'minutes': 3, 'seconds': 1}",1.0,"{'minutes': 7, 'seconds': 8}",10.0,332430151.0,33243015102,Old Dominion,,10.0,True,2013,1.0,"{'minutes': 10, 'seconds': 9}",75.0,65.0
2,Old Dominion,,FG MISSED,"{'minutes': 4, 'seconds': 16}",1.0,"{'minutes': 2, 'seconds': 52}",76.0,332430151.0,33243015103,East Carolina,Conference USA,9.0,False,2013,1.0,"{'minutes': 7, 'seconds': 8}",25.0,51.0
3,East Carolina,Conference USA,PUNT,{},1.0,"{'minutes': 2, 'seconds': 52}",75.0,332430151.0,33243015104,Old Dominion,,3.0,False,2013,1.0,"{'minutes': 2, 'seconds': 52}",76.0,1.0
4,Old Dominion,,PUNT,{'seconds': 58},2.0,{'minutes': 15},43.0,332430151.0,33243015105,East Carolina,Conference USA,3.0,False,2013,1.0,"{'minutes': 2, 'seconds': 52}",48.0,-5.0
5,East Carolina,Conference USA,PASSING TD,"{'minutes': 4, 'seconds': 18}",2.0,"{'minutes': 10, 'seconds': 42}",0.0,332430151.0,33243015106,Old Dominion,,10.0,True,2013,2.0,{'minutes': 15},95.0,95.0
6,Old Dominion,,PASSING TD,"{'minutes': 5, 'seconds': 40}",2.0,"{'minutes': 5, 'seconds': 2}",100.0,332430151.0,33243015107,East Carolina,Conference USA,16.0,True,2013,2.0,"{'minutes': 10, 'seconds': 42}",25.0,75.0
7,East Carolina,Conference USA,PASSING TD,"{'minutes': 2, 'seconds': 37}",2.0,"{'minutes': 2, 'seconds': 25}",0.0,332430151.0,33243015108,Old Dominion,,7.0,True,2013,2.0,"{'minutes': 5, 'seconds': 2}",74.0,74.0
8,Old Dominion,,PASSING TD,"{'minutes': 2, 'seconds': 25}",2.0,{},100.0,332430151.0,33243015109,East Carolina,Conference USA,9.0,True,2013,2.0,"{'minutes': 2, 'seconds': 25}",25.0,75.0
9,East Carolina,Conference USA,FUMBLE,{'seconds': 51},3.0,"{'minutes': 14, 'seconds': 9}",74.0,332430151.0,33243015110,Old Dominion,,3.0,False,2013,3.0,{'minutes': 15},75.0,1.0
10,Old Dominion,,FUMBLE RETURN TD,{},3.0,"{'minutes': 14, 'seconds': 9}",100.0,332430151.0,33243015111,East Carolina,Conference USA,0.0,True,2013,3.0,"{'minutes': 14, 'seconds': 9}",74.0,26.0
11,East Carolina,Conference USA,RUSHING TD,"{'minutes': 4, 'seconds': 27}",3.0,"{'minutes': 9, 'seconds': 42}",0.0,332430151.0,33243015112,Old Dominion,,11.0,True,2013,3.0,"{'minutes': 14, 'seconds': 9}",75.0,75.0
12,Old Dominion,,RUSHING TD,"{'minutes': 2, 'seconds': 26}",3.0,"{'minutes': 7, 'seconds': 16}",100.0,332430151.0,33243015113,East Carolina,Conference USA,6.0,True,2013,3.0,"{'minutes': 9, 'seconds': 42}",23.0,77.0
13,East Carolina,Conference USA,RUSHING TD,"{'minutes': 4, 'seconds': 51}",3.0,"{'minutes': 2, 'seconds': 25}",0.0,332430151.0,33243015114,Old Dominion,,12.0,True,2013,3.0,"{'minutes': 7, 'seconds': 16}",75.0,75.0
14,Old Dominion,,PUNT,{},3.0,"{'minutes': 2, 'seconds': 25}",27.0,332430151.0,33243015115,East Carolina,Conference USA,3.0,False,2013,3.0,"{'minutes': 2, 'seconds': 25}",25.0,2.0
15,East Carolina,Conference USA,PUNT,{'seconds': 49},4.0,"{'minutes': 14, 'seconds': 48}",67.0,332430151.0,33243015116,Old Dominion,,3.0,False,2013,3.0,"{'minutes': 2, 'seconds': 25}",75.0,8.0
16,Old Dominion,,PASSING TD,"{'minutes': 2, 'seconds': 8}",4.0,"{'minutes': 12, 'seconds': 40}",100.0,332430151.0,33243015117,East Carolina,Conference USA,6.0,True,2013,4.0,"{'minutes': 14, 'seconds': 48}",55.0,45.0
17,East Carolina,Conference USA,PUNT,"{'minutes': 1, 'seconds': 2}",4.0,"{'minutes': 11, 'seconds': 38}",87.0,332430151.0,33243015118,Old Dominion,,3.0,False,2013,4.0,"{'minutes': 12, 'seconds': 40}",89.0,2.0
18,Old Dominion,,PASSING TD,"{'minutes': 2, 'seconds': 12}",4.0,"{'minutes': 9, 'seconds': 26}",100.0,332430151.0,33243015119,East Carolina,Conference USA,6.0,True,2013,4.0,"{'minutes': 11, 'seconds': 38}",63.0,37.0
19,East Carolina,Conference USA,PASSING TD,"{'minutes': 3, 'seconds': 15}",4.0,"{'minutes': 6, 'seconds': 11}",0.0,332430151.0,33243015120,Old Dominion,,9.0,True,2013,4.0,"{'minutes': 9, 'seconds': 26}",65.0,65.0
20,Old Dominion,,FG GOOD,"{'minutes': 2, 'seconds': 19}",4.0,"{'minutes': 3, 'seconds': 52}",71.0,332430151.0,33243015121,East Carolina,Conference USA,7.0,True,2013,4.0,"{'minutes': 6, 'seconds': 11}",45.0,26.0
21,East Carolina,Conference USA,TURNOVER ON DOWNS,{},4.0,"{'minutes': 3, 'seconds': 52}",61.0,332430151.0,33243015122,Old Dominion,,5.0,False,2013,4.0,"{'minutes': 3, 'seconds': 52}",85.0,24.0
22,Old Dominion,,END OF GAME,"{'minutes': 3, 'seconds': 52}",4.0,{},54.0,332430151.0,33243015123,East Carolina,Conference USA,3.0,False,2013,4.0,"{'minutes': 3, 'seconds': 52}",61.0,-7.0
23,Maryland,ACC,INT,"{'minutes': 1, 'seconds': 13}",1.0,"{'minutes': 13, 'seconds': 47}",75.0,332500120.0,33250012001,Old Dominion,,3.0,False,2013,1.0,{'minutes': 15},73.0,-2.0
24,Old Dominion,,FG GOOD,"{'minutes': 2, 'seconds': 33}",1.0,"{'minutes': 11, 'seconds': 14}",64.0,332500120.0,33250012002,Maryland,ACC,8.0,True,2013,1.0,"{'minutes': 13, 'seconds': 47}",56.0,30.0
25,Maryland,ACC,FG GOOD,"{'minutes': 3, 'seconds': 19}",1.0,"{'minutes': 7, 'seconds': 55}",32.0,332500120.0,33250012003,Old Dominion,,10.0,True,2013,1.0,"{'minutes': 11, 'seconds': 14}",84.0,66.0
26,Old Dominion,,RUSHING TD,"{'minutes': 2, 'seconds': 37}",1.0,"{'minutes': 5, 'seconds': 18}",100.0,332500120.0,33250012004,Maryland,ACC,7.0,True,2013,1.0,"{'minutes': 7, 'seconds': 55}",23.0,77.0
27,Maryland,ACC,INT,"{'minutes': 1, 'seconds': 40}",1.0,"{'minutes': 3, 'seconds': 38}",71.0,332500120.0,33250012005,Old Dominion,,3.0,False,2013,1.0,"{'minutes': 5, 'seconds': 18}",91.0,4.0
28,Old Dominion,,RUSHING TD,{'seconds': 40},1.0,"{'minutes': 2, 'seconds': 58}",100.0,332500120.0,33250012006,Maryland,ACC,2.0,True,2013,1.0,"{'minutes': 3, 'seconds': 38}",54.0,46.0
29,Maryland,ACC,INT,"{'minutes': 4, 'seconds': 28}",2.0,"{'minutes': 13, 'seconds': 30}",48.0,332500120.0,33250012007,Old Dominion,,13.0,False,2013,1.0,"{'minutes': 2, 'seconds': 58}",75.0,73.0
30,Old Dominion,,PUNT,"{'minutes': 1, 'seconds': 42}",2.0,"{'minutes': 11, 'seconds': 48}",47.0,332500120.0,33250012008,Maryland,ACC,5.0,False,2013,2.0,"{'minutes': 13, 'seconds': 30}",8.0,39.0
31,Maryland,ACC,PUNT,"{'minutes': 2, 'seconds': 27}",2.0,"{'minutes': 9, 'seconds': 21}",61.0,332500120.0,33250012009,Old Dominion,,4.0,False,2013,2.0,"{'minutes': 11, 'seconds': 48}",80.0,19.0
32,Old Dominion,,PASSING TD,"{'minutes': 4, 'seconds': 2}",2.0,"{'minutes': 5, 'seconds': 19}",100.0,332500120.0,33250012010,Maryland,ACC,9.0,True,2013,2.0,"{'minutes': 9, 'seconds': 21}",3.0,97.0
33,Maryland,ACC,PUNT,{'minutes': 2},2.0,"{'minutes': 3, 'seconds': 19}",55.0,332500120.0,33250012011,Old Dominion,,5.0,False,2013,2.0,"{'minutes': 5, 'seconds': 19}",75.0,20.0
34,Old Dominion,,RUSHING TD,"{'minutes': 1, 'seconds': 46}",2.0,"{'minutes': 1, 'seconds': 33}",100.0,332500120.0,33250012012,Maryland,ACC,4.0,True,2013,2.0,"{'minutes': 3, 'seconds': 19}",20.0,80.0
35,Maryland,ACC,TURNOVER ON DOWNS,"{'minutes': 1, 'seconds': 26}",2.0,{'seconds': 7},51.0,332500120.0,33250012013,Old Dominion,,8.0,False,2013,2.0,"{'minutes': 1, 'seconds': 33}",90.0,32.0
36,Old Dominion,,END OF HALF,{'seconds': 7},2.0,{},72.0,332500120.0,33250012014,Maryland,ACC,1.0,False,2013,2.0,{'seconds': 7},51.0,27.0
37,Old Dominion,,PUNT,"{'minutes': 1, 'seconds': 47}",3.0,"{'minutes': 13, 'seconds': 13}",33.0,332500120.0,33250012015,Maryland,ACC,4.0,False,2013,3.0,{'minutes': 15},25.0,8.0
38,Maryland,ACC,TURNOVER ON DOWNS,"{'minutes': 4, 'seconds': 21}",3.0,"{'minutes': 8, 'seconds': 52}",29.0,332500120.0,33250012016,Old Dominion,,12.0,False,2013,3.0,"{'minutes': 13, 'seconds': 13}",67.0,46.0
39,Old Dominion,,RUSHING TD,"{'minutes': 1, 'seconds': 56}",3.0,"{'minutes': 6, 'seconds': 56}",100.0,332500120.0,33250012017,Maryland,ACC,5.0,True,2013,3.0,"{'minutes': 8, 'seconds': 52}",21.0,79.0
40,Maryland,ACC,PUNT,"{'minutes': 1, 'seconds': 45}",3.0,"{'minutes': 5, 'seconds': 11}",75.0,332500120.0,33250012018,Old Dominion,,3.0,False,2013,3.0,"{'minutes': 6, 'seconds': 56}",74.0,-1.0
41,Old Dominion,,PASSING TD,"{'minutes': 4, 'seconds': 56}",3.0,{'seconds': 15},100.0,332500120.0,33250012019,Maryland,ACC,11.0,True,2013,3.0,"{'minutes': 5, 'seconds': 11}",40.0,60.0
42,Maryland,ACC,PUNT,{'minutes': 1},4.0,"{'minutes': 14, 'seconds': 15}",71.0,332500120.0,33250012020,Old Dominion,,3.0,False,2013,3.0,{'seconds': 15},74.0,3.0
43,Old Dominion,,PUNT,{'minutes': 2},4.0,"{'minutes': 12, 'seconds': 15}",87.0,332500120.0,33250012021,Maryland,ACC,3.0,False,2013,4.0,"{'minutes': 14, 'seconds': 15}",56.0,7.0
44,Maryland,ACC,Uncategorized,{'seconds': 15},4.0,{'minutes': 12},98.0,332500120.0,33250012022,Old Dominion,,1.0,True,2013,4.0,"{'minutes': 12, 'seconds': 15}",99.0,-1.0
45,Old Dominion,,INT,"{'minutes': 1, 'seconds': 7}",4.0,"{'minutes': 10, 'seconds': 53}",92.0,332500120.0,33250012023,Maryland,ACC,3.0,False,2013,4.0,{'minutes': 12},58.0,0.0
46,Maryland,ACC,RUSHING TD,"{'minutes': 5, 'seconds': 48}",4.0,"{'minutes': 5, 'seconds': 5}",0.0,332500120.0,33250012024,Old Dominion,,13.0,True,2013,4.0,"{'minutes': 10, 'seconds': 53}",61.0,61.0
47,Old Dominion,,TURNOVER ON DOWNS,"{'minutes': 5, 'seconds': 5}",4.0,{},78.0,332500120.0,33250012025,Maryland,ACC,8.0,False,2013,4.0,"{'minutes': 5, 'seconds': 5}",29.0,41.0
48,Howard,,PASSING TD,"{'minutes': 1, 'seconds': 30}",1.0,"{'minutes': 13, 'seconds': 30}",100.0,332570295.0,33257029501,Old Dominion,,5.0,True,2013,1.0,{'minutes': 15},45.0,55.0
49,Old Dominion,,FG GOOD,"{'minutes': 2, 'seconds': 53}",1.0,"{'minutes': 10, 'seconds': 37}",13.0,332570295.0,33257029502,Howard,,8.0,True,2013,1.0,"{'minutes': 13, 'seconds': 30}",75.0,62.0
50,Howard,,PASSING TD,"{'minutes': 1, 'seconds': 40}",1.0,"{'minutes': 8, 'seconds': 57}",100.0,332570295.0,33257029503,Old Dominion,,5.0,True,2013,1.0,"{'minutes': 10, 'seconds': 37}",25.0,75.0
51,Old Dominion,,PUNT,{},1.0,"{'minutes': 8, 'seconds': 57}",68.0,332570295.0,33257029504,Howard,,3.0,False,2013,1.0,"{'minutes': 8, 'seconds': 57}",75.0,7.0
52,Howard,,PASSING TD,"{'minutes': 1, 'seconds': 21}",1.0,"{'minutes': 7, 'seconds': 36}",100.0,332570295.0,33257029505,Old Dominion,,1.0,True,2013,1.0,"{'minutes': 8, 'seconds': 57}",24.0,76.0
53,Old Dominion,,INT,{},1.0,"{'minutes': 7, 'seconds': 36}",11.0,332570295.0,33257029506,Howard,,9.0,False,2013,1.0,"{'minutes': 7, 'seconds': 36}",75.0,64.0
54,Howard,,RUSHING TD,"{'minutes': 6, 'seconds': 17}",1.0,"{'minutes': 1, 'seconds': 19}",100.0,332570295.0,33257029507,Old Dominion,,10.0,True,2013,1.0,"{'minutes': 7, 'seconds': 36}",20.0,80.0
55,Old Dominion,,RUSHING TD,"{'minutes': 4, 'seconds': 59}",2.0,"{'minutes': 11, 'seconds': 20}",0.0,332570295.0,33257029508,Howard,,15.0,True,2013,1.0,"{'minutes': 1, 'seconds': 19}",75.0,75.0
56,Howard,,PASSING TD,"{'minutes': 2, 'seconds': 28}",2.0,"{'minutes': 8, 'seconds': 52}",98.0,332570295.0,33257029509,Old Dominion,,8.0,True,2013,2.0,"{'minutes': 11, 'seconds': 20}",25.0,75.0
57,Old Dominion,,TURNOVER ON DOWNS,{'seconds': 4},2.0,"{'minutes': 8, 'seconds': 48}",6.0,332570295.0,33257029510,Howard,,9.0,False,2013,2.0,"{'minutes': 8, 'seconds': 52}",80.0,74.0
58,Howard,,RUSHING TD,"{'minutes': 4, 'seconds': 38}",2.0,"{'minutes': 4, 'seconds': 10}",100.0,332570295.0,33257029511,Old Dominion,,7.0,True,2013,2.0,"{'minutes': 8, 'seconds': 48}",6.0,94.0
59,Old Dominion,,FUMBLE,{'seconds': 9},2.0,"{'minutes': 4, 'seconds': 1}",36.0,332570295.0,33257029512,Howard,,8.0,False,2013,2.0,"{'minutes': 4, 'seconds': 10}",85.0,49.0
60,Howard,,RUSHING TD,"{'minutes': 3, 'seconds': 56}",2.0,{'seconds': 5},100.0,332570295.0,33257029513,Old Dominion,,7.0,True,2013,2.0,"{'minutes': 4, 'seconds': 1}",36.0,64.0
61,Old Dominion,,END OF HALF,{'seconds': 5},2.0,{},85.0,332570295.0,33257029514,Howard,,0.0,False,2013,2.0,{'seconds': 5},85.0,0.0
62,Old Dominion,,FUMBLE,{},3.0,{'minutes': 15},27.0,332570295.0,33257029515,Howard,,8.0,False,2013,3.0,{'minutes': 15},77.0,47.0
63,Howard,,FG GOOD,"{'minutes': 5, 'seconds': 3}",3.0,"{'minutes': 9, 'seconds': 57}",92.0,332570295.0,33257029516,Old Dominion,,7.0,True,2013,3.0,{'minutes': 15},52.0,40.0
64,Old Dominion,,INT,{},3.0,"{'minutes': 9, 'seconds': 57}",79.0,332570295.0,33257029517,Howard,,2.0,False,2013,3.0,"{'minutes': 9, 'seconds': 57}",82.0,3.0
65,Howard,,PASSING TD,"{'minutes': 1, 'seconds': 58}",3.0,"{'minutes': 7, 'seconds': 59}",100.0,332570295.0,33257029518,Old Dominion,,4.0,True,2013,3.0,"{'minutes': 9, 'seconds': 57}",70.0,30.0
66,Old Dominion,,PUNT,{'seconds': 11},3.0,"{'minutes': 7, 'seconds': 48}",83.0,332570295.0,33257029519,Howard,,3.0,False,2013,3.0,"{'minutes': 7, 'seconds': 59}",84.0,1.0
67,Howard,,PASSING TD,"{'minutes': 3, 'seconds': 32}",3.0,"{'minutes': 4, 'seconds': 16}",100.0,332570295.0,33257029520,Old Dominion,,5.0,True,2013,3.0,"{'minutes': 7, 'seconds': 48}",45.0,55.0
68,Old Dominion,,FG GOOD,"{'minutes': 2, 'seconds': 47}",3.0,"{'minutes': 1, 'seconds': 29}",15.0,332570295.0,33257029521,Howard,,8.0,True,2013,3.0,"{'minutes': 4, 'seconds': 16}",75.0,60.0
69,Howard,,FG GOOD,"{'minutes': 1, 'seconds': 21}",4.0,"{'minutes': 14, 'seconds': 40}",80.0,332570295.0,33257029522,Old Dominion,,4.0,True,2013,3.0,"{'minutes': 1, 'seconds': 29}",76.0,4.0
70,Old Dominion,,RUSHING TD,{'seconds': 12},4.0,"{'minutes': 14, 'seconds': 28}",0.0,332570295.0,33257029523,Howard,,1.0,True,2013,4.0,"{'minutes': 14, 'seconds': 40}",2.0,2.0
71,Howard,,PUNT,"{'minutes': 2, 'seconds': 27}",4.0,"{'minutes': 12, 'seconds': 1}",52.0,332570295.0,33257029524,Old Dominion,,5.0,False,2013,4.0,"{'minutes': 14, 'seconds': 28}",25.0,27.0
72,Old Dominion,,PUNT,"{'minutes': 1, 'seconds': 10}",4.0,"{'minutes': 10, 'seconds': 51}",84.0,332570295.0,33257029525,Howard,,3.0,False,2013,4.0,"{'minutes': 12, 'seconds': 1}",86.0,2.0
73,Howard,,PUNT,"{'minutes': 1, 'seconds': 53}",4.0,"{'minutes': 8, 'seconds': 58}",51.0,332570295.0,33257029526,Old Dominion,,3.0,False,2013,4.0,"{'minutes': 10, 'seconds': 51}",50.0,1.0
74,Old Dominion,,FUMBLE,"{'minutes': 1, 'seconds': 17}",4.0,"{'minutes': 7, 'seconds': 41}",68.0,332570295.0,33257029527,Howard,,3.0,False,2013,4.0,"{'minutes': 8, 'seconds': 58}",83.0,15.0
75,Howard,,RUSHING TD,"{'minutes': 3, 'seconds': 34}",4.0,"{'minutes': 4, 'seconds': 7}",100.0,332570295.0,33257029528,Old Dominion,,9.0,True,2013,4.0,"{'minutes': 7, 'seconds': 41}",68.0,32.0
76,Old Dominion,,END OF GAME,"{'minutes': 4, 'seconds': 7}",4.0,{},26.0,332570295.0,33257029529,Howard,,7.0,False,2013,4.0,"{'minutes': 4, 'seconds': 7}",75.0,49.0
77,Old Dominion,,RUSHING TD,"{'minutes': 1, 'seconds': 15}",1.0,"{'minutes': 13, 'seconds': 45}",0.0,332640295.0,33264029501,The Citadel,,3.0,True,2013,1.0,{'minutes': 15},75.0,75.0
78,The Citadel,,PASSING TD,"{'minutes': 1, 'seconds': 41}",1.0,"{'minutes': 12, 'seconds': 4}",100.0,332640295.0,33264029502,Old Dominion,,6.0,True,2013,1.0,"{'minutes': 13, 'seconds': 45}",35.0,65.0
79,Old Dominion,,FUMBLE,{},1.0,"{'minutes': 12, 'seconds': 4}",36.0,332640295.0,33264029503,The Citadel,,9.0,False,2013,1.0,"{'minutes': 12, 'seconds': 4}",75.0,39.0
80,The Citadel,,PASSING TD,"{'minutes': 8, 'seconds': 54}",1.0,"{'minutes': 3, 'seconds': 10}",100.0,332640295.0,33264029504,Old Dominion,,11.0,True,2013,1.0,"{'minutes': 12, 'seconds': 4}",36.0,64.0
81,Old Dominion,,RUSHING TD,"{'minutes': 3, 'seconds': 16}",2.0,"{'minutes': 14, 'seconds': 54}",0.0,332640295.0,33264029505,The Citadel,,6.0,True,2013,1.0,"{'minutes': 3, 'seconds': 10}",75.0,75.0
82,The Citadel,,PUNT,{'seconds': 6},2.0,"{'minutes': 14, 'seconds': 48}",45.0,332640295.0,33264029506,Old Dominion,,6.0,False,2013,2.0,"{'minutes': 14, 'seconds': 54}",26.0,19.0
83,Old Dominion,,RUSHING TD,"{'minutes': 3, 'seconds': 29}",2.0,"{'minutes': 11, 'seconds': 19}",3.0,332640295.0,33264029507,The Citadel,,2.0,True,2013,2.0,"{'minutes': 14, 'seconds': 48}",13.0,13.0
84,The Citadel,,PUNT,{'seconds': 6},2.0,"{'minutes': 11, 'seconds': 13}",19.0,332640295.0,33264029508,Old Dominion,,3.0,False,2013,2.0,"{'minutes': 11, 'seconds': 19}",21.0,-2.0
85,Old Dominion,,RUSHING TD,"{'minutes': 4, 'seconds': 34}",2.0,"{'minutes': 6, 'seconds': 39}",0.0,332640295.0,33264029509,The Citadel,,5.0,True,2013,2.0,"{'minutes': 11, 'seconds': 13}",52.0,52.0
86,The Citadel,,RUSHING TD,"{'minutes': 2, 'seconds': 14}",2.0,"{'minutes': 4, 'seconds': 25}",100.0,332640295.0,33264029510,Old Dominion,,8.0,True,2013,2.0,"{'minutes': 6, 'seconds': 39}",25.0,75.0
87,Old Dominion,,FUMBLE,{'seconds': 5},2.0,"{'minutes': 4, 'seconds': 20}",84.0,332640295.0,33264029511,The Citadel,,1.0,False,2013,2.0,"{'minutes': 4, 'seconds': 25}",90.0,6.0
88,The Citadel,,RUSHING TD,{'seconds': 31},2.0,"{'minutes': 3, 'seconds': 49}",100.0,332640295.0,33264029512,Old Dominion,,1.0,True,2013,2.0,"{'minutes': 4, 'seconds': 20}",87.0,13.0
89,Old Dominion,,FG GOOD,"{'minutes': 3, 'seconds': 49}",2.0,{},10.0,332640295.0,33264029513,The Citadel,,11.0,True,2013,2.0,"{'minutes': 3, 'seconds': 49}",75.0,65.0
90,The Citadel,,RUSHING TD,"{'minutes': 3, 'seconds': 55}",3.0,"{'minutes': 10, 'seconds': 58}",100.0,332640295.0,33264029514,Old Dominion,,13.0,True,2013,3.0,"{'minutes': 14, 'seconds': 53}",20.0,80.0
91,Old Dominion,,RUSHING TD,"{'minutes': 4, 'seconds': 12}",3.0,"{'minutes': 6, 'seconds': 46}",0.0,332640295.0,33264029515,The Citadel,,7.0,True,2013,3.0,"{'minutes': 10, 'seconds': 58}",88.0,88.0
92,The Citadel,,RUSHING TD,"{'minutes': 2, 'seconds': 9}",3.0,"{'minutes': 4, 'seconds': 37}",100.0,332640295.0,33264029516,Old Dominion,,10.0,True,2013,3.0,"{'minutes': 6, 'seconds': 46}",25.0,75.0
93,The Citadel,,RUSHING TD,{'minutes': 2},3.0,"{'minutes': 2, 'seconds': 37}",100.0,332640295.0,33264029517,Old Dominion,,5.0,True,2013,3.0,"{'minutes': 4, 'seconds': 37}",48.0,52.0
94,The Citadel,,FG GOOD,"{'minutes': 2, 'seconds': 31}",3.0,{'seconds': 6},65.0,332640295.0,33264029518,Old Dominion,,8.0,True,2013,3.0,"{'minutes': 2, 'seconds': 37}",43.0,22.0
95,Old Dominion,,RUSHING TD,"{'minutes': 8, 'seconds': 50}",4.0,"{'minutes': 6, 'seconds': 16}",0.0,332640295.0,33264029519,The Citadel,,16.0,True,2013,3.0,{'seconds': 6},75.0,75.0
96,Old Dominion,,RUSHING TD,"{'minutes': 1, 'seconds': 55}",4.0,"{'minutes': 4, 'seconds': 21}",0.0,332640295.0,33264029521,The Citadel,,4.0,True,2013,4.0,"{'minutes': 6, 'seconds': 16}",30.0,30.0
97,The Citadel,,PASSING TD,{'seconds': 45},4.0,"{'minutes': 3, 'seconds': 36}",100.0,332640295.0,33264029522,Old Dominion,,2.0,True,2013,4.0,"{'minutes': 4, 'seconds': 21}",25.0,75.0
98,Old Dominion,,PASSING TD,"{'minutes': 1, 'seconds': 57}",4.0,"{'minutes': 1, 'seconds': 39}",0.0,332640295.0,33264029523,The Citadel,,5.0,False,2013,4.0,"{'minutes': 3, 'seconds': 36}",38.0,38.0
99,The Citadel,,END OF GAME,"{'minutes': 1, 'seconds': 39}",4.0,{},36.0,332640295.0,33264029524,Old Dominion,,3.0,False,2013,4.0,"{'minutes': 1, 'seconds': 39}",49.0,-13.0
100,Albany,,PASSING TD,"{'minutes': 2, 'seconds': 57}",1.0,"{'minutes': 12, 'seconds': 3}",100.0,332710295.0,33271029501,Old Dominion,,10.0,True,2013,1.0,{'minutes': 15},34.0,66.0
101,Old Dominion,,PASSING TD,"{'minutes': 3, 'seconds': 10}",1.0,"{'minutes': 8, 'seconds': 53}",0.0,332710295.0,33271029502,Albany,,7.0,True,2013,1.0,"{'minutes': 12, 'seconds': 3}",82.0,82.0
102,Old Dominion,,RUSHING TD,"{'minutes': 2, 'seconds': 18}",1.0,"{'minutes': 6, 'seconds': 35}",0.0,332710295.0,33271029503,Albany,,10.0,True,2013,1.0,"{'minutes': 8, 'seconds': 53}",23.0,77.0
103,Old Dominion,,INT,{'seconds': 58},1.0,"{'minutes': 5, 'seconds': 37}",42.0,332710295.0,33271029504,Albany,,2.0,False,2013,1.0,"{'minutes': 6, 'seconds': 35}",33.0,1.0
104,Albany,,RUSHING TD,"{'minutes': 2, 'seconds': 17}",1.0,"{'minutes': 3, 'seconds': 20}",100.0,332710295.0,33271029505,Old Dominion,,8.0,True,2013,1.0,"{'minutes': 5, 'seconds': 37}",84.0,67.0
105,Old Dominion,,TURNOVER ON DOWNS,{},1.0,"{'minutes': 3, 'seconds': 20}",40.0,332710295.0,33271029506,Albany,,7.0,False,2013,1.0,"{'minutes': 3, 'seconds': 20}",65.0,25.0
106,Albany,,PASSING TD,{'seconds': 51},2.0,"{'minutes': 14, 'seconds': 28}",100.0,332710295.0,33271029507,Old Dominion,,3.0,True,2013,1.0,"{'minutes': 3, 'seconds': 20}",40.0,60.0
107,Old Dominion,,FG MISSED,"{'minutes': 4, 'seconds': 6}",2.0,"{'minutes': 10, 'seconds': 22}",23.0,332710295.0,33271029508,Albany,,8.0,False,2013,2.0,"{'minutes': 14, 'seconds': 28}",82.0,59.0
108,Albany,,RUSHING TD,"{'minutes': 2, 'seconds': 17}",2.0,"{'minutes': 8, 'seconds': 5}",100.0,332710295.0,33271029509,Old Dominion,,8.0,True,2013,2.0,"{'minutes': 10, 'seconds': 22}",33.0,67.0
109,Old Dominion,,PUNT,"{'minutes': 1, 'seconds': 27}",2.0,"{'minutes': 6, 'seconds': 38}",82.0,332710295.0,33271029510,Albany,,3.0,False,2013,2.0,"{'minutes': 8, 'seconds': 5}",79.0,-3.0
110,Albany,,RUSHING TD,"{'minutes': 2, 'seconds': 38}",2.0,{'minutes': 4},100.0,332710295.0,33271029511,Old Dominion,,7.0,True,2013,2.0,"{'minutes': 6, 'seconds': 38}",76.0,24.0
111,Old Dominion,,PUNT,{},2.0,{'minutes': 4},46.0,332710295.0,33271029512,Albany,,10.0,False,2013,2.0,{'minutes': 4},75.0,29.0
112,Albany,,END OF HALF,{'minutes': 4},2.0,{},17.0,332710295.0,33271029513,Old Dominion,,1.0,False,2013,2.0,{'minutes': 4},13.0,4.0
113,Old Dominion,,TURNOVER ON DOWNS,{},3.0,{'minutes': 15},8.0,332710295.0,33271029514,Albany,,9.0,False,2013,3.0,{'minutes': 15},65.0,57.0
114,Albany,,RUSHING TD,"{'minutes': 6, 'seconds': 42}",3.0,"{'minutes': 8, 'seconds': 18}",100.0,332710295.0,33271029515,Old Dominion,,9.0,True,2013,3.0,{'minutes': 15},8.0,92.0
115,Old Dominion,,FG GOOD,"{'minutes': 5, 'seconds': 9}",3.0,"{'minutes': 3, 'seconds': 9}",20.0,332710295.0,33271029516,Albany,,12.0,True,2013,3.0,"{'minutes': 8, 'seconds': 18}",75.0,55.0
116,Albany,,FG GOOD,"{'minutes': 2, 'seconds': 39}",3.0,{'seconds': 30},80.0,332710295.0,33271029517,Old Dominion,,8.0,True,2013,3.0,"{'minutes': 3, 'seconds': 9}",28.0,52.0
117,Old Dominion,,PUNT,{'seconds': 20},4.0,{'minutes': 15},60.0,332710295.0,33271029518,Albany,,3.0,False,2013,3.0,{'seconds': 30},58.0,-2.0
118,Albany,,RUSHING TD,"{'minutes': 8, 'seconds': 45}",4.0,"{'minutes': 6, 'seconds': 15}",100.0,332710295.0,33271029519,Old Dominion,,15.0,True,2013,4.0,{'minutes': 15},15.0,85.0
