,defense,defense_conference,drive_result,elapsed,end_period,end_time,end_yardline,game_id,id,offense,offense_conference,plays,scoring,season,start_period,start_time,start_yardline,yards
713,UAB,Conference USA,INT,"{'minutes': 6, 'seconds': 8}",1.0,"{'minutes': 2, 'seconds': 38}",90.0,400938638.0,4009386383,Charlotte,Conference USA,10.0,False,2017,1.0,"{'minutes': 8, 'seconds': 46}",28.0,62.0
714,Charlotte,Conference USA,PUNT,"{'minutes': 3, 'seconds': 28}",2.0,"{'minutes': 14, 'seconds': 10}",50.0,400938638.0,4009386384,UAB,Conference USA,6.0,False,2017,1.0,"{'minutes': 2, 'seconds': 38}",86.0,36.0
715,UAB,Conference USA,INT,{'seconds': 51},2.0,"{'minutes': 13, 'seconds': 19}",23.0,400938638.0,4009386385,Charlotte,Conference USA,3.0,False,2017,2.0,"{'minutes': 14, 'seconds': 10}",20.0,3.0
716,Charlotte,Conference USA,TD,{'seconds': 4},2.0,"{'minutes': 13, 'seconds': 15}",0.0,400938638.0,4009386386,UAB,Conference USA,1.0,True,2017,2.0,"{'minutes': 13, 'seconds': 19}",12.0,12.0
717,UAB,Conference USA,PUNT,"{'minutes': 1, 'seconds': 15}",2.0,{'minutes': 12},31.0,400938638.0,4009386387,Charlotte,Conference USA,3.0,False,2017,2.0,"{'minutes': 13, 'seconds': 15}",25.0,6.0
718,Charlotte,Conference USA,PUNT,"{'minutes': 1, 'seconds': 17}",2.0,"{'minutes': 10, 'seconds': 43}",70.0,400938638.0,4009386388,UAB,Conference USA,3.0,False,2017,2.0,{'minutes': 12},77.0,7.0
719,UAB,Conference USA,PUNT,{'seconds': 53},2.0,"{'minutes': 9, 'seconds': 50}",23.0,400938638.0,4009386389,Charlotte,Conference USA,3.0,False,2017,2.0,"{'minutes': 10, 'seconds': 43}",23.0,0.0
720,Old Dominion,Conference USA,PUNT,"{'minutes': 1, 'seconds': 59}",1.0,"{'minutes': 13, 'seconds': 1}",70.0,400938649.0,4009386491,Charlotte,Conference USA,3.0,False,2017,1.0,{'minutes': 15},75.0,5.0
721,Charlotte,Conference USA,FG,"{'minutes': 8, 'seconds': 5}",1.0,"{'minutes': 4, 'seconds': 56}",77.0,400938649.0,4009386492,Old Dominion,Conference USA,15.0,True,2017,1.0,"{'minutes': 13, 'seconds': 1}",22.0,55.0
722,Old Dominion,Conference USA,PUNT,"{'minutes': 1, 'seconds': 24}",1.0,"{'minutes': 3, 'seconds': 32}",66.0,400938649.0,4009386493,Charlotte,Conference USA,3.0,False,2017,1.0,"{'minutes': 4, 'seconds': 56}",75.0,9.0
723,Charlotte,Conference USA,DOWNS,{'minutes': 5},2.0,"{'minutes': 13, 'seconds': 32}",73.0,400938649.0,4009386494,Old Dominion,Conference USA,12.0,False,2017,1.0,"{'minutes': 3, 'seconds': 32}",24.0,49.0
724,Old Dominion,Conference USA,PUNT,"{'minutes': 2, 'seconds': 4}",2.0,"{'minutes': 11, 'seconds': 28}",42.0,400938649.0,4009386495,Charlotte,Conference USA,4.0,False,2017,2.0,"{'minutes': 13, 'seconds': 32}",73.0,31.0
725,Charlotte,Conference USA,PUNT,"{'minutes': 2, 'seconds': 16}",2.0,"{'minutes': 9, 'seconds': 12}",12.0,400938649.0,4009386496,Old Dominion,Conference USA,4.0,False,2017,2.0,"{'minutes': 11, 'seconds': 28}",12.0,0.0
