w1,w2,w3,hf,per_corr,de_mean,de_std,tp_mean,tp_std,hpe_mean,hpe_std,ape_mean,ape_std
0.15,0.35,0.5,0.0,60.58,4.3724,19.7239,38.6024,24.5543,21.4361,16.0674,17.1663,15.3667
0.15,0.35,0.5,3.0,60.52563772223654,4.3723160587402985,19.724094256276707,38.60191060854242,24.554851777145384,21.435768142192128,16.0677921140431,17.166142466350287,15.367047927907667
0.1,0.2,0.7,0.0,60.461221334707545,4.372405171228372,19.724124451359952,38.60220753487797,24.554257429323986,21.436005717847976,16.067620907486518,17.166201817029986,15.366791004509395
0.1,0.5,0.4,0.0,60.52563772223654,4.3724328851111425,19.724447694638503,38.60197405838016,24.554592163859557,21.435916693481843,16.067633454513416,17.166057364898315,15.367083212091366
0.0,0.4,0.6,0.0,60.66735377480031,4.37233747493081,19.723908658725918,38.60260743679317,24.554307855668036,21.43613797250802,16.067354241433208,17.166469464285154,15.366667969470173
